11	2	3	1	4	0	0	0	16	0.12	0.12	0	14401	3493	1129	0	0.08	0.05	0	0	0.05	0	0	88.18	17.72	7.03	0	124	3	61,62,63,64,65,66	0,2,1693|0,2,1694|0,2,1695|0,2,1696	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	16	4	1	1	1	11	1	0	0	0	0	-1	0	2	0	0	-1	-1	-1	-1	1	0	0	12	41,42,43,44	11,195,196,197,199,213	4,8,11,11,1,2	11,14,15,16	1,2,3,3	18
12	2	3	1	4	0	0	0	16	0.05	0.05	0	13928	3538	1080	0	0.1	0.12	0	0	0.08	0.08	0	86.04	17.84	6.86	0	136	3	67,68,69,70,71,72	0,2,1697|0,2,1698|0,2,1699|0,2,1700	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	15	4	1	1	1	12	1	0	0	0	0	-1	0	2	0	0	-1	-1	-1	-1	1	0	0	13	45,46,47,48	12,195,196,197,199,213	4,8,11,11,1,2	11,14,15,16	1,2,3,3	16
13	1	1	1	5	0	0	0	15	0.06	0.03	0	729	230	70	0	0.04	0	0	0	0	0.04	0	64.55	14.94	5.13	0	145	3	73,74,75,76,77,78	0,2,1701|0,2,1702|0,2,1703|0,2,1704	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	1	1	1	1	1	13	1	0	0	0	0	-1	0	1	0	0	-1	13,14	-1	-1	1	0	0	14	49,50,51,52	13,67,68,69,77,90	3,7,10,10,1,2	1,14,15,16	4,5,6,6	1
14	2	1	1	4	0	0	0	15	0.15	0	0	6997	2015	631	0	0.2	0	0	0	0.05	0.2	0	67.22	15.48	5.35	0	160	3	79,80,81,82,83,84	0,2,1705|0,2,1706|0,2,1707|0,2,1708	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	4	4	1	1	1	14	1	0	0	0	0	-1	0	3	0	0	-1	15	-1	-1	1	0	0	15	53,54,55,56	14,67,68,69,81,90	3,7,10,10,1,2	8,14,15,16	4,5,6,6	5
15	2	1	1	6	0	0	0	15	0.03	0	0	4414	1278	409	0	0.04	0	0	0	0	0.04	0	61.85	14.41	4.92	0	172	3	85,86,87,88,89,90	0,2,1709|0,2,1710|0,2,1711|0,2,1712	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	2	4	1	1	1	15	1	0	0	0	0	-1	0	1	0	0	-1	16,17	-1	-1	1	0	0	16	57,58,59,60	15,67,68,69,79,85	3,7,10,10,1,2	8,14,15,16	4,5,6,6	7
16	2	1	1	6	0	0	0	15	0	0	0	4624	1245	432	0	0.01	0	0	0	0	0	0	65.06	14.1	5.18	0	184	3	91,92,93,94,95,96	0,2,1713|0,2,1714|0,2,1715|0,2,1716	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	1	4	1	1	1	16	1	0	0	0	0	-1	0	1	0	0	-1	18,19	-1	-1	1	0	0	17	61,62,63,64	16,67,68,69,78,84	3,7,10,10,1,2	8,14,15,16	4,5,6,6	3
17	2	1	1	5	0	0	0	15	0.01	0	0	4597	1364	431	0	0.025	0	0	0	0	0.01	0	67.22	14.51	5.35	0	196	3	97,98,99,100,101,102	0,2,1717|0,2,1718|0,2,1719|0,2,1720	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	2	4	1	1	1	17	1	0	0	0	0	-1	0	1	0	0	-1	20	-1	-1	1	0	0	18	65,66,67,68	17,67,68,69,77,90	3,7,10,10,1,2	8,14,15,16	4,5,6,6	8
18	2	1	1	4	0	0	0	15	0.03	0	0	4797	1613	471	0	0.04	0	0	0	0	0.04	0	67.22	16.01	5.35	0	208	3	103,104,105,106,107,108	0,2,1721|0,2,1722|0,2,1723|0,2,1724	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	4	4	1	1	1	18	1	0	0	0	0	-1	0	1	0	0	-1	21	-1	-1	1	0	0	19	69,70,71,72	18,67,68,69,81,90	3,7,10,10,1,2	9,14,15,16	4,5,6,6	6
19	2	1	1	6	0	0	0	15	0.03	0	0	5799	1635	573	0	0.03	0	0	0	0	0.03	0	69.91	15.48	5.56	0	220	3	109,110,111,112,113,114	0,2,1725|0,2,1726|0,2,1727|0,2,1728	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	4	4	1	1	1	19	1	0	0	0	0	-1	0	1	0	0	-1	23	-1	-1	1	0	0	20	73,74,75,76	19,67,68,69,77,91	3,7,10,10,1,2	8,14,15,16	4,5,6,6	11
20	2	1	1	6	0	0	0	15	0.05	0	0	5184	1558	556	0	0.06	0	0.05	0	0	0.05	0	68.3	15.16	5.44	0	232	3	115,116,117,118,119,120	0,2,1729,1951|0,2,1730,1951|0,2,1731,1951|0,2,1732,1951	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	2	4	1	1	1	20	1	0	0	0	0	-1	0	1	0	0	-1	26	-1	-1	1	0	0	21	77,78,79,80	20,73,74,75,78,85	3,7,10,10,1,2	8,14,15,16	4,5,6,6	12
21	2	1	1	5	0	0	0	15	0.05	0	0	5322	1609	558	0	0.1	0	0	0	0	0.1	0	68.84	15.37	5.49	0	241	3	121,122,123,124,125,126	0,2,1733|0,2,1734|0,2,1735|0,2,1736	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	3	4	1	1	1	21	1	0	0	0	0	-1	0	1	0	0	-1	-1	-1	-1	1	0	0	22	81,82,83,84	21,67,68,69,76,91	3,7,10,10,1,2	6,14,15,16	4,5,6,6	15
22	2	1	1	6	0	0	0	15	0.03	0	0	4768	1492	428	0	0.05	0	0	0	0	0.05	0	64	14.09	5.09	0	256	3	127,128,129,130,131,132	0,2,1737|0,2,1738|0,2,1739|0,2,1740	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	3	4	1	1	1	22	1	0	0	0	0	-1	0	1	0	0	-1	29	-1	-1	1	0	0	23	85,86,87,88	22,67,68,69,78,88	3,7,10,10,1,2	8,14,15,16	4,5,6,6	14
23	2	2	1	4	0	0	0	15	0.015	0.05	0	5923	882	916	0	0	0.06	0	0	0.06	0	0	77.98	13.35	6.21	0	268	3	133,134,135,136,137,138	0,2,1741|0,2,1742|0,2,1743|0,2,1744	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	8	4	1	1	1	23	1	0	0	0	0	-1	0	3	0	0	-1	31	-1	-1	1	0	0	24	89,90,91,92	23,70,71,72,80,91	3,7,10,10,1,2	4,14,15,16	4,5,6,6	5
24	2	2	1	6	0	0	0	15	0.03	0.03	0	7204	957	689	0	0	0.04	0	0	0.04	0	0	71.52	12.49	5.69	0	280	3	139,140,141,142,143,144	0,2,1745|0,2,1746|0,2,1747|0,2,1748	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	6	4	1	1	1	24	1	0	0	0	0	-1	0	1	0	0	-1	32,33,34	-1	-1	1	0	0	25	93,94,95,96	24,70,71,72,81,91	3,7,10,10,1,2	3,14,15,16	4,5,6,6	8
25	2	2	1	6	0	0	0	15	0.01	0.03	0	6855	1061	767	0	0	0	0	0	0.08	0	0	70.98	13.13	5.65	0	292	3	145,146,147,148,149,150	0,2,1749|0,2,1750|0,2,1751|0,2,1752	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	6	4	1	1	1	25	1	0	0	0	0	-1	0	1	0	0	-1	35,36	-1	-1	1	0	0	26	97,98,99,100	25,70,71,72,79,91	3,7,10,10,1,2	3,14,15,16	4,5,6,6	2
26	2	2	1	4	0	0	0	15	0	0.05	0	8200	1032	804	0	0.04	0	0	0	0.05	0	0	72.6	13.34	5.78	0	304	3	151,152,153,154,155,156	0,2,1753|0,2,1754|0,2,1755|0,2,1756	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	6	4	1	1	1	26	1	0	0	0	0	-1	0	1	0	0	-1	37,39	-1	-1	1	0	0	27	101,102,103,104	26,70,71,72,80,85	3,7,10,10,1,2	3,14,15,16	4,5,6,6	7
27	2	2	1	5	0	0	0	15	0.03	0.03	0	7562	1230	875	0	0	0.05	0	0	0.05	0	0	75.29	13.87	6	0	316	3	157,158,159,160,161,162	0,2,1757|0,2,1758|0,2,1759|0,2,1760	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	7	4	1	1	1	27	1	0	0	0	0	-1	0	1	0	0	-1	-1	-1	-1	1	0	0	28	105,106,107,108	27,70,71,72,80,84	3,7,10,10,1,2	3,14,15,16	4,5,6,6	15
28	2	2	1	5	0	0	0	15	0	0.03	0	5822	974	675	0	0	0.04	0	0	0.04	0	0	75.29	12.8	6	0	328	3	163,164,165,166,167,168	0,2,1761|0,2,1762|0,2,1763|0,2,1764	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	8	4	1	1	1	28	1	0	0	0	0	-1	0	1	0	0	-1	43	-1	-1	1	0	0	29	109,110,111,112	28,70,71,72,79,88	3,7,10,10,1,2	8,14,15,16	4,5,6,6	2
29	2	2	1	6	0	0	0	15	0	0.02	0	6740	963	574	0	0	0	0	0	0.03	0	0	72.6	13.55	5.78	0	340	3	169,170,171,172,173,174	0,2,1765|0,2,1766|0,2,1767|0,2,1768	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	7	4	1	1	1	29	1	0	0	0	0	-1	0	1	0	0	-1	44,46	-1	-1	1	0	0	30	113,114,115,116	29,70,71,72,76,88	3,7,10,10,1,2	3,14,15,16	7,8,4,4	12
30	2	2	1	4	0	0	0	15	0.01	0.06	0	8018	1299	920	0	0	0.05	0	0	0.05	0	0	76.37	13.67	6.08	0	352	3	175,176,177,178,179,180	0,2,1769,1952|0,2,1770,1952|0,2,1771,1952|0,2,1772,1952	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	7	4	1	1	1	30	1	0	0	0	0	-1	0	1	0	0	-1	-1	-1	-1	1	0	0	31	117,118,119,120	30,67,68,69,80,88	3,7,10,10,1,2	3,14,15,16	4,5,6,6	19
31	2	3	1	5	0	0	0	15	0.15	0.05	0	5270	1208	694	0	0.15	0	0	0	0	0.15	0	72.6	14.41	5.78	0	364	3	181,182,183,184,185,186	0,2,1773|0,2,1774|0,2,1775|0,2,1776	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	12	4	1	1	1	31	1	0	0	0	0	-1	0	3	0	0	-1	49	-1	-1	1	0	0	32	121,122,123,124	31,73,74,75,76,91	3,7,10,10,1,2	8,14,15,16	4,5,6,6	5
32	2	3	1	5	0	0	0	15	0.03	0.03	0	4897	1150	511	0	0.04	0.04	0	0	0	0	0	67.22	13.88	5.35	0	376	3	187,188,189,190,191,192	0,2,1777|0,2,1778|0,2,1779|0,2,1780	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	10	4	1	1	1	32	1	0	0	0	0	-1	0	1	0	0	-1	50,52	-1	-1	1	0	0	33	125,126,127,128	32,73,74,75,78,91	3,7,10,10,1,2	6,14,15,16	4,5,6,6	4
33	2	3	1	5	0	0	0	15	0.01	0	0	4642	1438	465	0	0	0	0	0	0	0.025	0	65.61	14.42	5.22	0	388	3	193,194,195,196,197,198	0,2,1781|0,2,1782|0,2,1783|0,2,1784	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	10	4	1	1	1	33	1	0	0	0	0	-1	0	1	0	0	-1	53,54	-1	-1	1	0	0	34	129,130,131,132	33,73,74,75,77,86	3,7,10,10,1,2	8,14,15,16	4,5,6,6	9
34	2	3	1	4	0	0	0	15	0.03	0	0	5559	1120	583	0	0.04	0	0	0	0	0.04	0	69.91	13.88	5.56	0	400	3	199,200,201,202,203,204	0,2,1785|0,2,1786|0,2,1787|0,2,1788	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	12	4	1	1	1	34	1	0	0	0	0	-1	0	1	0	0	-1	55,57	-1	-1	1	0	0	35	133,134,135,136	34,73,74,75,76,87	3,7,10,10,1,2	8,14,15,16	4,5,6,6	10
35	2	3	1	4	0	0	0	15	0.01	0	0	2587	777	289	0	0.025	0	0	0	0	0	0	62.39	13.45	4.97	0	412	3	205,206,207,208,209,210	0,2,1789|0,2,1790|0,2,1791|0,2,1792	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	9	3	1	1	1	35	1	0	0	0	0	-1	0	1	0	0	-1	58,59	-1	-1	1	0	0	36	137,138,139,140	35,73,74,75,77,90	3,7,10,10,1,2	1,14,15,16	4,5,6,6	10
36	2	3	1	5	0	0	0	15	0.08	0.02	0	5422	1603	628	0	0	0.05	0	0	0.025	0	0	68.84	15.27	5.49	0	424	3	211,212,213,214,215,216	0,2,1793|0,2,1794|0,2,1795|0,2,1796	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	12	4	1	1	1	36	1	0	0	0	0	-1	0	1	0	0	-1	60	-1	-1	1	0	0	37	141,142,143,144	36,73,74,75,79,88	3,7,10,10,1,2	6,14,15,16	4,5,6,6	8
37	2	3	1	4	0	0	0	15	0.15	0.05	0	2667	679	302	0	0.15	0	0	0	0	0.15	0	59.15	12.81	4.72	0	436	3	217,218,219,220,221,222	0,2,1797|0,2,1798|0,2,1799|0,2,1800	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	10	3	1	1	1	37	1	0	0	0	0	-1	0	1	0	0	-1	62,63	-1	-1	1	0	0	38	145,146,147,148	37,73,74,75,76,91	3,7,10,10,1,2	6,14,15,16	4,5,6,6	10
38	2	3	1	4	0	0	0	15	0.04	0.04	0	4388	910	398	0	0	0.08	0	0	0	0	0	70.99	14.63	5.65	0	448	3	223,224,225,226,227,228	0,2,1801|0,2,1802|0,2,1803|0,2,1804	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	11	3	1	1	1	38	1	0	0	0	0	-1	0	1	0	0	-1	-1	-1	-1	1	0	0	39	149,150,151,152	38,73,74,75,76,89	3,7,10,10,1,2	6,14,15,16	4,5,6,6	15
39	2	3	1	6	0	0	0	15	0.05	0.05	0	5164	1270	679	0	0.05	0.05	0	0	0.05	0	0	71.52	14.62	5.69	0	460	3	229,230,231,232,233,234	0,2,1805|0,2,1806|0,2,1807|0,2,1808	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	12	4	1	1	1	39	1	0	0	0	0	-1	0	1	0	0	-1	-1	-1	-1	1	0	0	40	153,154,155,156	39,73,74,75,78,85	3,7,10,10,1,2	6,14,15,16	4,5,6,6	19
40	2	3	1	4	0	0	0	15	0.06	0	0	5707	1341	505	0	0	0.07	0	0	0	0	0	70.45	14.83	5.6	0	472	3	235,236,237,238,239,240	0,2,1809|0,2,1810|0,2,1811|0,2,1812	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	11	4	1	1	1	40	1	0	0	0	0	-1	0	1	0	0	-1	67	-1	-1	1	0	0	41	157,158,159,160	40,73,74,75,78,86	3,7,10,10,1,2	6,14,15,16	4,5,6,6	14
41	2	1	1	4	0	0	0	14	0.01	0	0	2217	647	222	0	0.025	0	0	0	0	0	0	59.15	13.45	4.72	0	484	3	241,242,243,244,245	0,2,1813|0,2,1814|0,2,1815|0,2,1816	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	2	3	1	1	1	41	1	0	0	0	0	-1	0	1	0	0	-1	68,69,70	-1	-1	1	0	0	42	161,162,163,164	41,67,68,69,81,87	2,6,5,5,1,2	8,14,15,16	7,8,4,4	6
42	2	1	1	4	0	0	0	14	0	0	0	2187	594	234	0	0.01	0	0	0	0	0	0	60.23	13.34	4.78	0	496	3	246,247,248,249,250	0,2,1817|0,2,1818|0,2,1819|0,2,1820	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	2	3	1	1	1	42	1	0	0	0	0	-1	0	1	0	0	-1	71,72,73	-1	-1	1	0	0	43	165,166,167,168	42,67,68,69,79,89	2,6,5,5,1,2	8,14,15,16	7,8,4,4	11
43	2	1	1	6	0	0	0	14	0	0	0	2217	647	222	0	0	0	0	0	0	0.01	0	59.15	13.45	4.72	0	508	3	251,252,253,254,255	0,2,1821|0,2,1822|0,2,1823|0,2,1824	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	2	3	1	1	1	43	1	0	0	0	0	-1	0	1	0	0	-1	74,75,76	-1	-1	1	0	0	44	169,170,171,172	43,67,68,69,78,87	2,6,5,5,1,2	8,14,15,16	7,8,4,4	6
44	1	2	1	5	0	0	0	14	0	0.03	0	3858	519	618	0	0	0	0	0	0.01	0	0	61.84	10.69	4.92	0	520	3	256,257,258,259,260	0,2,1825|0,2,1826|0,2,1827|0,2,1828	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	5	3	1	1	1	44	1	0	0	0	0	-1	0	1	0	0	-1	77,78	-1	-1	1	0	0	45	173,174,175,176	44,70,71,72,80,88	2,6,5,5,1,2	3,14,15,16	7,8,4,4	1
45	2	2	1	6	0	0	0	14	0	0.01	0	3868	593	596	0	0	0	0	0	0.025	0	0	65.61	11.52	5.23	0	529	3	261,262,263,264,265	0,2,1829|0,2,1830|0,2,1831|0,2,1832	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	6	3	1	1	1	45	1	0	0	0	0	-1	0	1	0	0	-1	80,81,82	-1	-1	1	0	0	46	177,178,179,180	45,70,71,72,80,84	2,6,5,5,1,2	3,14,15,16	7,8,4,4	3
46	2	2	1	4	0	0	0	14	0	0.01	0	3458	659	494	0	0	0	0	0	0.03	0	0	64.54	11.75	5.13	0	544	3	266,267,268,269,270	0,2,1833|0,2,1834|0,2,1835|0,2,1836	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	6	3	1	1	1	46	1	0	0	0	0	-1	0	1	0	0	-1	83,84	-1	-1	1	0	0	47	181,182,183,184	46,70,71,72,79,89	2,6,5,5,1,2	3,14,15,16	7,8,4,4	4
47	2	2	1	5	0	0	0	14	0	0	0	2438	415	501	0	0	0.025	0	0	0.025	0	0	60.23	11.75	4.8	0	556	3	271,272,273,274,275	0,2,1837|0,2,1838|0,2,1839|0,2,1840	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	6	2	1	1	1	47	1	0	0	0	0	-1	0	1	0	0	-1	86,87,88	-1	-1	1	0	0	48	185,186,187,188	47,70,71,72,77,90	3,6,5,5,1,2	6,14,15,16	7,8,4,4	2
48	2	2	1	6	0	0	0	14	0.015	0.05	0	2662	523	358	0	0.05	0.05	0	0	0	0	0	61.86	11.53	4.92	0	568	3	276,277,278,279,280,281	0,2,1841|0,2,1842|0,2,1843|0,2,1844	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	6	3	1	1	1	48	1	0	0	0	0	-1	0	1	0	0	-1	89,90,91	-1	-1	1	0	0	49	189,190,191,192	48,70,71,72,80,91	2,6,5,5,1,2	3,14,15,16	7,8,4,4	11
49	2	2	1	6	0	0	0	14	0	0	0	4253	625	657	0	0	0.025	0	0	0.025	0	0	66.13	11.95	5.25	0	580	3	282,283,284,285,286,287	0,2,1845|0,2,1846|0,2,1847|0,2,1848	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	7	3	1	1	1	49	1	0	0	0	0	-1	0	1	0	0	-1	92,94	-1	-1	1	0	0	50	193,194,195,196	49,70,71,72,79,84	2,6,5,5,1,2	8,14,15,16	7,8,4,4	12
50	1	3	1	4	0	0	0	14	0	0.01	0	649	227	80	0	0.12	0	0	0	0.06	0	0	64.53	13.46	5.15	0	589	3	288,289,290,291,292,293	0,2,1849|0,2,1850|0,2,1851|0,2,1852	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	9	1	1	1	1	50	1	0	0	0	0	-1	0	1	0	0	-1	95,96,97	-1	-1	1	0	0	51	197,198,199,200	50,73,74,75,76,86	2,6,5,5,1,2	1,14,15,16	7,8,4,4	9
51	1	3	1	4	0	0	0	14	0.01	0	0	2178	583	231	0	0	0	0	0	0	0.025	0	63.46	12.6	5.05	0	601	3	294,295,296,297,298,299	0,2,1853|0,2,1854|0,2,1855|0,2,1856	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	9	3	1	1	1	51	1	0	0	0	0	-1	0	1	0	0	-1	98,99	-1	-1	1	0	0	52	201,202,203,204	51,73,74,75,78,91	2,6,5,5,1,2	6,14,15,16	7,8,4,4	1
52	2	3	1	4	0	0	0	14	0.02	0	0	2262	671	260	0	0.03	0	0	0	0	0	0	62.92	13.24	5.02	0	613	3	300,301,302,303,304,305	0,2,1857|0,2,1858|0,2,1859|0,2,1860	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	9	3	1	1	1	52	1	0	0	0	0	-1	0	1	0	0	-1	-1	-1	-1	1	0	0	53	205,206,207,208	52,73,74,75,76,89	2,6,5,5,1,2	6,14,15,16	7,8,4,4	19
53	2	3	1	6	0	0	0	14	0	0	0	2027	866	307	0	0.09	0	0	0	0	0	0	61.31	13.77	4.88	0	628	3	306,307,308,309,310	0,2,1861|0,2,1862|0,2,1863|0,2,1864	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	10	3	1	1	1	53	1	0	0	0	0	-1	0	1	0	0	-1	104,105,106	-1	-1	1	0	0	54	209,210,211,212	53,73,74,75,77,90	2,6,5,5,1,2	6,14,15,16	7,8,4,4	4
54	2	3	1	4	0	0	0	14	0	0	0	3210	805	444	0	0.01	0	0	0	0.04	0	0	65.89	12.8	5.25	0	640	3	311,312,313,314,315	0,2,1865|0,2,1866|0,2,1867|0,2,1868	0,1	2,0	-1	0	0	1	0	0	0	1	0	0	1	0	18	-1	10	3	1	1	1	54	1	0	0	0	0	-1	0	1	0	0	-1	107,108,109	-1	-1	1	0	0	55	213,214,215,216	54,73,74,75,80,86	2,6,5,5,1,2	3,14,15,16	7,8,4,4	9
