11	23	101503,101503	3	1	0	0	2	22	23	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	10	12	2	0	1	99,99	2,6	1	2	652	1	1	9999	6	12	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22010	6	20011	-1	30
12	154	104602,104602	1	1	0	0	2	24	25	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	11	13	3	0	1	99,99	1,11	1	3	653	1	1	9999	6	13,495,496,497,498	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22011	-1	20012	-1	35
13	122	103902,103902	2	1	0	0	2	26	27	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	31,122	12	14	3	0	1	99,99	4,6	1	2	654	1	1	9999	6	14	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22012	7	20013	-1	35
14	195	104403,104403	1	1	0	0	2	28	29	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	13	15	3	0	1	99,99	3,6	1	3	655	1	1	9999	6	15	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22013	-1	20014	-1	35
15	114	104002,104002	2	1	0	0	2	30	31	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	29,114	14	16	3	0	1	99,99	2,5	1	2	656	1	1	9999	6	16	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22014	-1	20015	-1	35
16	98	100602,100602	1	1	0	0	2	32	33	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	15	17	3	0	1	99,99	3,7	1	3	657	1	1	9999	6	17	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22015	-1	20016	-1	35
17	23	101503,101503	2	1	0	0	2	34	35	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	6,23	16	18	3	0	1	99,99	5,7	1	2	658	1	1	9999	6	18	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22016	-1	20017	-1	35
18	11	100903,100903	1	1	0	0	2	36	37	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	17	19	3	0	1	99,99	3,5	1	3	659	1	1	9999	6	19	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22017	-1	20018	-1	35
19	24	101504,101504	3	1	0	0	2	38	39	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	6,24	18	20	3	0	1	99,99	7,5	1	2	660	1	1	9999	6	20	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22018	-1	20019	-1	35
20	228	105901,105901	1	1	0	0	2	40	41	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	19	21	4	0	1	99,99	5,7	1	2	661	1	1	9999	6	21,499,500,501,502	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22019	-1	20020	-1	40
21	159	103203,103203	2	1	0	0	2	42	43	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	40,159	20	22	4	0	1	99,99	3,5	1	3	662	1	1	9999	6	22	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22020	-1	20021	-1	40
22	226	105801,105801	1	1	0	0	2	44	45	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	21	23	4	0	1	99,99	1,2	1	2	663	1	1	9999	6	23	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	-1	-1	20022	-1	40
23	86	102202,102202	2	1	0	0	2	46	47	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	22,86	22	24	4	0	1	99,99	11,1	1	3	664	1	1	9999	6	24	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22021	-1	20023	-1	40
24	232	106601,106601	1	1	0	0	2	48	49	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	23	25	4	0	1	99,99	2,4	1	2	665	1	1	9999	6	25	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	-1	-1	20024	-1	40
25	74	101702,101702	2	1	0	0	2	50	51	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	19,74	24	26	4	0	1	99,99	3,4	1	3	666	1	1	9999	6	26	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22022	-1	20025	-1	40
26	191	104903,104903	1	1	0	0	2	52	53	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	48,191	25	27	4	0	1	99,99	1,2	1	2	667	1	1	9999	6	27	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22023	-1	20026	-1	40
27	12	100904,100904	3	1	0	0	2	54	55	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	3,12	26	28	4	0	1	99,99	2,10	1	3	668	1	1	9999	6	28	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22024	-1	20027	-1	40
28	225	106201,106201	1	1	0	0	3	56	57	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	27	29	5	0	1	99,99	11,2,1	1	2	669	1	1	9999	6	29,503,504,505,506,507	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22025	-1	20028	-1	45
29	158	103202,103202	2	1	0	0	3	59	60	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	40,158	28	30	5	0	1	99,99	1,3,8	1	3	670	1	1	9999	6	30	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22026	-1	20029	-1	45
30	241	107701,107701	1	1	0	0	3	62	63	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	29	31	5	0	1	99,99	11,1,2	1	2	671	1	1	9999	6	31	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22027	-1	20030	-1	45
31	167	103803,103803	2	1	0	0	3	65	66	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	42,167	30	32	5	0	1	99,99	6,2,1	1	3	672	1	1	9999	6	32	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22028	-1	20031	-1	45
32	227	106101,106101	1	1	0	0	3	68	69	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	31	33	5	0	1	99,99	1,11,2	1	2	673	1	1	9999	6	33	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	-1	-1	20032	-1	45
33	159	103203,103203	2	1	0	0	3	71	72	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	40,159	32	34	5	0	1	99,99	6,2,8	1	3	674	1	1	9999	6	34	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22029	-1	20033	-1	45
34	115	104003,104003	1	1	0	0	3	74	75	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	29,115	33	35	5	0	1	99,99	11,2,1	1	2	675	1	1	9999	6	35	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22030	-1	20033	-1	45
35	232	106601,106601	2	1	0	0	3	77	78	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	34	36	5	0	1	99,99	1,4,8	1	3	676	1	1	9999	6	36	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	-1	-1	20034	-1	45
36	168	103804,103804	1	1	0	0	3	80	81	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	42,168	35	37	5	0	1	99,99	11,2,6	1	2	677	1	1	9999	6	37	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22031	-1	20034	-1	45
37	160	103204,103204	3	1	0	0	3	83	84	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	40,160	36	38	5	0	1	99,99	6,2,1	1	3	678	1	1	9999	6	38	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22032	-1	20035	-1	45
38	237	106401,106401	1	1	0	0	3	86	87	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	37	39	6	0	1	99,99	11,1,2	1	2	679	1	1	9999	6	39,508,509,510,511,512	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22033	-1	20036	-1	50
39	211	103003,103003	2	1	0	0	3	89	90	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	53,211	38	40	6	0	1	99,99	2,1,11	1	3	680	1	1	9999	6	40	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22034	-1	20036	-1	50
40	229	106001,106001	1	1	0	0	3	92	93	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	39	41	6	0	1	99,99	1,11,4	1	2	681	1	1	9999	6	41	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22035	-1	20037	-1	50
41	86	102202,102202	2	1	0	0	3	95	96	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	40	42	6	0	1	99,99	4,2,1	1	3	682	1	1	9999	6	42	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22036	-1	20037	-1	50
42	226	105801,105801	1	1	0	0	3	98	99	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	41	43	6	0	1	99,99	11,1,2	1	2	683	1	1	9999	6	43	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	-1	-1	20038	-1	50
43	215	105403,105403	2	1	0	0	3	101	102	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	54,215	42	44	6	0	1	99,99	2,11,1	1	3	684	1	1	9999	6	44	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22037	-1	20038	-1	50
44	94	105302,105302	1	1	0	0	3	104	105	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	43	45	6	0	1	99,99	11,2,1	1	2	685	1	1	9999	6	45	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22009	-1	20039	-1	50
45	225	106201,106201	2	1	0	0	3	107	108	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	44	46	6	0	1	99,99	1,11,4	1	3	686	1	1	9999	6	46	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	-1	-1	20039	-1	50
46	210	103002,103002	1	1	0	0	3	110	111	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	45	47	6	0	1	99,99	6,2,3	1	2	687	1	1	9999	6	47	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22038	-1	20040	-1	50
47	88	102204,102204	3	1	0	0	3	113	114	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	22,88	46	48	6	0	1	99,99	11,2,1	1	3	688	1	1	9999	6	48	1,1,1,1|1,1,1,1|1,1,1,1	-1	0	22039	-1	20040	-1	50
