26	0	1	0	0	150	150	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	16	16	0.1	-1
27	0	1	0	0	248	248	2	0	100	0	3,1	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	24	24	0.2	-1
28	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100912	3	-1	1	1	5	-1	8,8,8	0	1	-1	-1	-1	0	0	0	-1
29	0	1	0	0	150	150	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	100922	6	-1	1	1	5	-1	5,5,5,6,6,6	0	1	-1	-1	-1	16	16	0.1	-1
30	0	1	0	0	248	248	2	0	100	0	3,1	0	0	0	-1	-1	-1	38	100932	8	-1	1	1	5	-1	8,8,8,8,8,8,8,8	1	1	-1	-1	-1	24	24	0.2	-1
31	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100913	2	-1	1	1	5	-1	5,6	0	1	-1	-1	-1	0	0	0	-1
32	0	1	0	0	150	150	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	100923	7	-1	1	1	5	-1	8,8,8,8,8,8,8	0	1	-1	-1	-1	16	16	0.1	-1
33	0	1	0	0	248	248	2	0	100	0	3,1	0	0	0	-1	-1	-1	38	100933	7	-1	1	1	5	-1	6,6,8,6,6,8,8	1	1	-1	-1	-1	24	24	0.2	-1
34	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100914	3	100914	1	1	5	-1	6,8,8	0	1	-1	-1	-1	0	0	0	-1
35	0	1	0	0	150	150	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	100924	8	100924	1	1	5	-1	5,6,5,6,6,5,5,6	0	1	-1	-1	0,20|0,20|0,20|0,20|0,20|0,20|0,20|0,200	16	16	0.1	-1
36	0	1	0	0	248	248	2	0	100	0	3,1	0	0	0	-1	-1	-1	38	100934	11	100934	1	1	5	-1	6,8,1,6,8,1,6,8,1,6,8	1	1	-1	-1	0,20|0,20|0,20|0,300|0,20|0,20|0,20|0,20|0,20|0,20|0,200	24	24	0.2	-1
37	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
38	0	1	0	0	160	160	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	16	16	0.1	-1
39	0	1	0	0	260	260	2	0	100	0	3,1	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	24	24	0.2	-1
40	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100312	6	-1	1	1	5	-1	5,6,5,6,5,6	0	1	-1	-1	-1	0	0	0	-1
41	0	1	0	0	160	160	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	100322	4	-1	1	1	5	-1	6,6,8,8	0	1	-1	-1	-1	16	16	0.1	-1
42	0	1	0	0	260	260	2	0	100	0	3,1	0	0	0	-1	-1	-1	38	100332	4	-1	1	1	5	-1	8,8,8,8	1	1	-1	-1	-1	24	24	0.2	-1
43	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100313	4	-1	1	1	5	-1	5,5,6,6	0	1	-1	-1	-1	0	0	0	-1
44	0	1	0	0	160	160	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	100323	10	-1	1	1	5	-1	6,8,8,6,8,8,6,8,8,8	0	1	-1	-1	-1	16	16	0.1	-1
45	0	1	0	0	260	260	2	0	100	0	3,1	0	0	0	-1	-1	-1	38	100333	6	-1	1	1	5	-1	8,8,8,8,8,8	1	1	-1	-1	-1	24	24	0.2	-1
46	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100314	5	-1	1	1	5	-1	5,6,5,6,5	0	1	-1	-1	-1	0	0	0	-1
47	0	1	0	0	160	160	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	100324	10	-1	1	1	5	-1	8,5,5,8,5,5,8,5,5,5	0	1	-1	-1	-1	16	16	0.1	-1
48	0	1	0	0	260	260	2	0	100	0	3,1	0	0	0	-1	-1	-1	38	100334	10	-1	1	1	5	-1	8,8,8,6,8,8,6,8,8,6	1	1	-1	-1	-1	24	24	0.2	-1
49	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
50	0	1	0	0	155	155	40	0	100	0	0,0	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	16	16	0.1	-1
51	0	1	0	0	220	220	2	0	100	0	5,1	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	36	36	0.2	-1
52	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100712	4	-1	1	1	5	-1	5,5,5,6	0	1	-1	-1	-1	0	0	0	-1
53	0	1	0	0	155	155	40	0	100	0	0,0	0	0	0	-1	-1	-1	15	100722	9	-1	1	1	5	-1	9,1,1,9,1,1,9,1,1	0	1	-1	-1	-1|-1|0,20|0,20|0,30|0,30|0,30|0,30|0,200	16	16	0.1	-1
54	0	1	0	0	220	220	2	0	100	0	5,1	0	0	0	-1	-1	-1	38	100732	5	-1	1	1	5	-1	16,1,16,1,16	1	1	-1	-1	0,20|0,20|0,20|0,20|0,20	36	36	0.2	-1
55	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100713	2	-1	1	1	5	-1	5,8	0	1	-1	-1	-1	0	0	0	-1
56	0	1	0	0	155	155	40	0	100	0	0,0	0	0	0	-1	-1	-1	15	100723	9	-1	1	1	5	-1	5,5,6,5,5,6,5,5,6	0	1	-1	-1	-1	16	16	0.1	-1
57	0	1	0	0	220	220	2	0	100	0	5,1	0	0	0	-1	-1	-1	38	100733	9	-1	1	1	5	-1	8,8,8,9,1,1,9,1,1	1	1	-1	-1	-1	36	36	0.2	-1
58	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100714	5	-1	1	1	5	-1	5,6,5,6,5	0	1	-1	-1	-1	0	0	0	-1
59	0	1	0	0	155	155	40	0	100	0	0,0	0	0	0	-1	-1	-1	15	100724	2	-1	1	1	5	-1	5,6	0	1	-1	-1	-1	16	16	0.1	-1
60	0	1	0	0	220	220	2	0	100	0	5,1	0	0	0	-1	-1	-1	38	100734	6	-1	1	1	5	-1	16,1,16,1,16,1	1	1	-1	-1	-1	36	36	0.2	-1
61	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
62	0	1	0	0	155	155	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	30	30	0.1	-1
63	0	1	0	0	400	400	2	0	100	0	25,0	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	48	48	0.4	-1
64	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101512	2	101512	1	1	5	-1	5,6	0	1	-1	-1	-1	0	0	0	-1
65	0	1	0	0	155	155	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	101522	8	101522	1	1	5	-1	5,6,5,5,6,5,6,6	0	1	-1	-1	-1	30	30	0.1	-1
66	0	1	0	0	400	400	2	0	100	0	25,0	0	0	0	-1	-1	-1	38	101532	11	101532	1	1	5	-1	6,8,6,8,6,8,6,8,6,8,8	1	1	-1	-1	0,20|0,20|0,20|0,20|0,20|0,200|0,20|0,20|0,20|0,20|0,100	48	48	0.4	-1
67	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101513	3	101513	1	1	5	-1	5,8,6	0	1	-1	-1	-1	0	0	0	-1
68	0	1	0	0	155	155	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	101523	9	101523	1	1	5	-1	5,5,5,5,5,5,5,5,5	0	1	-1	-1	-1	30	30	0.1	-1
69	0	1	0	0	400	400	2	0	100	0	25,0	0	0	0	-1	-1	-1	38	101533	11	101533	1	1	5	-1	6,6,6,6,6,6,6,6,6,6,6	1	1	-1	-1	-1	48	48	0.4	-1
70	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101514	3	101514	1	1	5	-1	8,8,8	0	1	-1	-1	-1	0	0	0	-1
71	0	1	0	0	155	155	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	101524	6	101524	1	1	5	-1	5,6,6,5,6,6	0	1	-1	-1	-1	30	30	0.1	-1
72	0	1	0	0	400	400	2	0	100	0	25,0	0	0	0	-1	-1	-1	38	101534	10	101534	1	1	5	-1	5,5,5,5,5,5,5,5,5,5	1	1	-1	-1	-1	48	48	0.4	-1
73	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
74	0	1	0	0	160	160	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	20	20	0.1	-1
75	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	30	30	0.2	-1
76	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	102112	4	-1	1	1	5	-1	5,6,5,6	0	1	-1	-1	-1	0	0	0	-1
77	0	1	0	0	160	160	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	102122	7	-1	1	1	5	-1	5,6,5,6,5,6,5	0	1	-1	-1	-1	20	20	0.1	-1
78	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	102132	10	-1	1	1	5	-1	8,8,8,5,8,8,8,5,8,8	1	1	-1	-1	-1	30	30	0.2	-1
79	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	102113	3	-1	1	1	5	-1	5,6,5	0	1	-1	-1	-1	0	0	0	-1
80	0	1	0	0	160	160	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	102123	4	-1	1	1	5	-1	5,5,6,6	0	1	-1	-1	-1	20	20	0.1	-1
81	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	102133	8	-1	1	1	5	-1	5,5,5,5,5,5,5,5	1	1	-1	-1	-1	30	30	0.2	-1
82	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	102114	3	-1	1	1	5	-1	5,8,5	0	1	-1	-1	-1	0	0	0	-1
83	0	1	0	0	160	160	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	102124	9	-1	1	1	5	-1	5,5,6,5,5,6,5,5,6	0	1	-1	-1	-1	20	20	0.1	-1
84	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	102134	10	-1	1	1	5	-1	5,5,5,6,6,6,5,5,5,6	1	1	-1	-1	-1	30	30	0.2	-1
85	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
86	0	1	0	0	155	155	40	0	100	0	0,0	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	30	30	0.1	-1
87	0	1	0	0	210	210	2	0	100	0	4,0	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	36	36	0.2	-1
88	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
89	0	1	0	0	155	155	40	0	100	0	0,0	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	30	30	0.1	-1
90	0	1	0	0	210	210	2	0	100	0	4,0	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	36	36	0.2	-1
91	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	102513	3	-1	1	1	5	-1	8,8,8	0	1	-1	-1	-1	0	0	0	-1
92	0	1	0	0	155	155	40	0	100	0	0,0	0	0	0	-1	-1	-1	15	102523	4	-1	1	1	5	-1	5,6,5,6	0	1	-1	-1	-1	30	30	0.1	-1
93	0	1	0	0	210	210	2	0	100	0	4,0	0	0	0	-1	-1	-1	38	102533	9	-1	1	1	5	-1	8,8,8,8,8,5,5,5,5	1	1	-1	-1	-1	36	36	0.2	-1
94	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
95	0	1	0	0	155	155	40	0	100	0	0,0	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	30	30	0.1	-1
96	0	1	0	0	210	210	2	0	100	0	4,0	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	36	36	0.2	-1
97	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100111	2	100111	1	1	5	-1	6,8	0	1	-1	-1	-1	0	0	0	-1
98	0	1	0	0	155	155	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	100111	2	100111	1	1	5	-1	5	0	1	-1	-1	-1	30	30	0.1	-1
99	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	100111	2	100111	1	1	5	-1	5	1	1	-1	-1	-1	30	30	0.2	-1
100	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100112	3	100112	1	1	5	-1	5,6,6	0	1	-1	-1	-1	0	0	0	-1
101	0	1	0	0	155	155	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	100122	7	100122	1	1	5	-1	5,5,5,5,5,5,6	0	1	-1	-1	0,40|0,40|0,40|0,40|0,40|0,40|0,200	30	30	0.1	-1
102	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	100132,5003	7	100132	1	1	5	-1	-1	1	1	-1	-1	-1	30	30	0.2	-1
103	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100113	3	100113	1	1	5	-1	5,6,6	0	1	-1	-1	-1	0	0	0	-1
104	0	1	0	0	155	155	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	100123	4	100123	1	1	5	-1	6,8,6,8	0	1	-1	-1	-1	30	30	0.1	-1
105	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	100133	9	100133	1	1	5	-1	5,6,6,5,6,6,5,6,6	1	1	-1	-1	-1	30	30	0.2	-1
106	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	100114	3	100114	1	1	5	-1	6,6,6	0	1	-1	-1	-1	0	0	0	-1
107	0	1	0	0	155	155	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	100124	6	100124	1	1	5	-1	8,8,8,8,8,16	0	1	-1	-1	-1	30	30	0.1	-1
108	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	100134	6	100134	1	1	5	-1	21,9,9,21,9,19	1	1	-1	-1	-1	30	30	0.2	-1
109	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
110	0	1	0	0	155	155	40	0	100	0	3,1	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	30	30	0.1	-1
111	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	30	30	0.2	-1
112	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	103412	2	-1	1	1	5	-1	5,6	0	1	-1	-1	-1	0	0	0	-1
113	0	1	0	0	155	155	40	0	100	0	3,1	0	0	0	-1	-1	-1	15	103422	6	-1	1	1	5	-1	5,5,5,6,6,6	0	1	-1	-1	-1	30	30	0.1	-1
114	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	103432	9	-1	1	1	5	-1	5,5,6,6,5,5,6,6,5	1	1	-1	-1	-1	30	30	0.2	-1
115	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	103413	3	-1	1	1	5	-1	6,8,8	0	1	-1	-1	-1	0	0	0	-1
116	0	1	0	0	155	155	40	0	100	0	3,1	0	0	0	-1	-1	-1	15	103423	9	-1	1	1	5	-1	6,6,8,6,6,8,8,8,8	0	1	-1	-1	-1	30	30	0.1	-1
117	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	103433	8	-1	1	1	5	-1	16,-1,16,-1,16,-1,16,16	1	1	-1	-1	-1	30	30	0.2	-1
118	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	103414	6	-1	1	1	5	-1	8,5,8,5,8,5	0	1	-1	-1	-1	0	0	0	-1
119	0	1	0	0	155	155	40	0	100	0	3,1	0	0	0	-1	-1	-1	15	103424	13	-1	1	1	5	-1	5,6,5,6,5,6,5,6,5,6,5,6,5	0	1	-1	-1	-1	30	30	0.1	-1
120	0	1	0	0	155	155	2	0	100	0	6,0	0	0	0	-1	-1	-1	38	103434	8	-1	1	1	5	-1	21,1,21,1,21,1,21,1	1	1	-1	-1	-1	30	30	0.2	-1
121	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
122	0	1	0	0	140	140	40	0	100	0	3,1	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	20	20	0.1	-1
123	0	1	0	0	380	380	2	0	100	0	0,1	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	40	40	0.4	-1
124	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
125	0	1	0	0	140	140	40	0	100	0	3,1	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	20	20	0.1	-1
126	0	1	0	0	380	380	2	0	100	0	0,1	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	40	40	0.4	-1
127	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
128	0	1	0	0	140	140	40	0	100	0	3,1	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	20	20	0.1	-1
129	0	1	0	0	380	380	2	0	100	0	0,1	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	40	40	0.4	-1
130	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
131	0	1	0	0	140	140	40	0	100	0	3,1	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	20	20	0.1	-1
132	0	1	0	0	380	380	2	0	100	0	0,1	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	40	40	0.4	-1
133	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
134	0	1	0	0	150	150	40	0	100	0	3,0	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	16	16	0.1	-1
135	0	1	0	0	390	390	2	0	100	0	0,1	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	48	48	0.4	-1
136	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
137	0	1	0	0	150	150	40	0	100	0	3,0	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	16	16	0.1	-1
138	0	1	0	0	390	390	2	0	100	0	0,1	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	48	48	0.4	-1
139	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
140	0	1	0	0	150	150	40	0	100	0	3,0	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	16	16	0.1	-1
141	0	1	0	0	390	390	2	0	100	0	0,1	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	48	48	0.4	-1
142	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	0	0	0	-1
143	0	1	0	0	150	150	40	0	100	0	3,0	0	0	0	-1	-1	-1	15	101311	2	-1	1	1	5	-1	5	0	1	-1	-1	-1	16	16	0.1	-1
144	0	1	0	0	390	390	2	0	100	0	0,1	0	0	0	-1	-1	-1	38	101311	2	-1	1	1	5	-1	5	1	1	-1	-1	-1	48	48	0.4	-1
145	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101311	11	-1	1	1	5	-1	5,1013110,5,6,1013111,6,5,5,1013110,6,6	0	1	-1	-1	0,40|0,50|10,60|20,50|20,60|20,110|40,120|40,100|40,120|40,150|40,200	0	0	0	-1
146	0	1	0	0	145	145	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	101321	9	101321	1	1	5	51	5,5,5,5,5,5,6,6,6	0	1	-1	-1	-1|-1|0,10|0,20|0,30|0,30|0,30|0,30|0,30	16	16	0.1	-1
147	0	1	0	0	250	250	2	0	100	0	3,1	0	0	0	-1	-1	-1	38	101331	4	101331	1	1	5	-1	16,5,5,5	1	1	-1	-1	-1	24	24	0.2	-1
148	0	1	0	0	100	100	1	0	100	0	0,0	0	0	0	-1	-1	-1	14	101312	2	101312	1	1	5	-1	5,6	0	1	-1	-1	-1	0	0	0	-1
149	0	1	0	0	145	145	40	0	100	0	0,1	0	0	0	-1	-1	-1	15	101322	10	101312	1	1	5	-1	5,5,5,5,5,6,6,6,6,6	0	1	-1	-1	0,5|0,10|0,10|0,10|0,10|0,10|0,10|0,50|0,60|0,80	16	16	0.1	-1
