33	1	-1,1,36000|-1,2,30|-1,34,1|56,6,1	1	100	1	33,1-1	
34	1	-1,1,50000|-1,2,60|-1,34,1|56,6,1	1	100	1	34,1-1	
35	1	-1,1,30000|-1,2,10|-1,34,1|56,6,1	1	100	1	35,1-1	
36	1	-1,1,38000|-1,2,30|-1,34,1|56,6,1	1	100	1	36,1-1	
37	1	-1,1,55000|-1,2,60|-1,34,1|56,6,1	1	100	1	37,1-1	
38	1	-1,1,32000|-1,2,10|-1,34,1|56,6,1	1	100	1	38,1-1	
39	1	-1,1,40000|-1,2,30|-1,34,1|56,6,1	1	100	1	39,1-1	
40	1	-1,1,60000|-1,2,60|-1,34,1|56,6,1	1	100	1	40,1-1	
41	1	-1,1,34000|-1,2,10|-1,34,1|56,6,1	1	100	1	41,1-1	
42	1	-1,1,42000|-1,2,30|-1,34,1|56,6,1	1	100	1	42,1-1	
43	1	-1,1,65000|-1,2,60|-1,34,1|56,6,1	1	100	1	43,1-1	
44	1	-1,1,36000|-1,2,10|-1,34,1|56,6,1	1	100	1	44,1-1	
45	1	-1,1,44000|-1,2,30|-1,34,1|56,6,1	1	100	1	45,1-1	
46	1	-1,1,70000|-1,2,60|-1,34,1|56,6,1	1	100	1	46,1-1	
47	1	-1,1,38000|-1,2,10|-1,34,1|56,6,1	1	100	1	47,1-1	
48	1	-1,1,46000|-1,2,30|-1,34,1|56,6,1	1	100	1	48,1-1	
49	1	-1,1,75000|-1,2,60|-1,34,1|56,6,1	1	100	1	49,1-1	
50	1	-1,1,40000|-1,2,10|-1,34,1|56,6,1	1	100	1	50,1-1	
51	1	-1,1,48000|-1,2,30|-1,34,1|56,6,1	1	100	1	51,1-1	
52	1	-1,1,80000|-1,2,60|-1,34,1|56,6,1	1	100	1	52,1-1	
53	1	-1,1,42000|-1,2,10|-1,34,1|56,6,1	1	100	1	53,1-1	
54	1	-1,1,50000|-1,2,30|-1,34,1|56,6,1	1	100	1	54,1-1	
55	1	-1,1,85000|-1,2,60|-1,34,1|56,6,1	1	100	1	55,1-1	
56	1	-1,1,44000|-1,2,10|-1,34,1|56,6,1	1	100	1	56,1-1	
57	1	-1,1,52000|-1,2,30|-1,34,1|56,6,1	1	100	1	57,1-1	
58	1	-1,1,90000|-1,2,60|-1,34,1|56,6,1	1	100	1	58,1-1	
59	1	-1,4,0	1	100	1	59,1-1	
60	1	-1,4,0	1	100	1	60,1-1	
61	1	-1,4,0	1	100	1	61,1-1	
62	1	-1,4,0	1	100	1	62,1-1	
63	1	-1,4,0	1	100	1	63,1-1	
64	1	-1,4,0	1	100	1	64,1-1	
65	1	-1,4,0	1	100	1	65,1-1	
66	1	-1,4,0	1	100	1	66,1-1	
67	1	-1,4,0	1	100	1	67,1-1	
68	1	-1,4,0	1	100	1	68,1-1	
69	1	-1,4,0	1	100	1	69,1-1	
70	1	-1,4,0	1	100	1	70,1-1	
71	1	-1,4,0	1	100	1	71,1-1	
72	1	-1,4,0	1	100	1	72,1-1	
73	1	-1,4,0	1	100	1	73,1-1	
74	1	-1,4,0	1	100	1	74,1-1	
75	1	-1,4,0	1	100	1	75,1-1	
76	1	-1,4,0	1	100	1	76,1-1	
77	1	-1,4,0	1	100	1	77,1-1	
78	1	-1,4,0	1	100	1	78,1-1	
79	1	-1,4,0	1	100	1	79,1-1	
80	1	-1,4,0	1	100	1	80,1-1	
81	1	-1,4,0	1	100	1	81,1-1	
82	1	-1,4,0	1	100	1	82,1-1	
83	1	-1,4,0	1	100	1	83,1-1	
84	1	-1,4,0	1	100	1	84,1-1	
85	1	-1,4,0	1	100	1	85,1-1	
86	1	-1,4,0	1	100	1	86,1-1	
87	1	-1,4,0	1	100	1	87,1-1	
88	1	-1,4,0	1	100	1	88,1-1	
89	1	-1,4,0	1	100	1	89,1-1	
90	1	-1,4,0	1	100	1	90,1-1	
91	1	-1,4,0	1	100	1	91,1-1	
92	1	-1,4,0	1	100	1	92,1-1	
93	1	-1,4,0	1	100	1	93,1-1	
94	1	-1,4,0	1	100	1	94,1-1	
95	1	-1,4,0	1	100	1	95,1-1	
96	1	-1,4,0	1	100	1	96,1-1	
97	1	-1,4,0	1	100	1	97,1-1	
98	1	-1,4,0	1	100	1	98,1-1	
99	1	-1,4,0	1	100	1	99,1-1	
100	1	-1,4,0	1	100	1	100,1-1	
101	1	-1,4,0	1	100	1	101,1-1	
102	1	-1,4,0	1	100	1	102,1-1	
103	1	-1,4,0	1	100	1	103,1-1	
104	1	-1,4,0	1	100	1	104,1-1	
105	1	-1,4,0	1	100	1	105,1-1	
106	1	-1,4,0	1	100	1	106,1-1	
107	1	-1,4,0	1	100	1	107,1-1	
108	1	-1,4,0	1	100	1	108,1-1	
109	1	-1,4,0	1	100	1	109,1-1	
110	1	-1,4,0	1	100	1	110,1-1	
111	1	-1,4,0	1	100	1	111,1-1	
112	1	-1,4,0	1	100	1	112,1-1	
113	1	-1,4,0	1	100	1	113,1-1	
114	1	-1,4,0	1	100	1	114,1-1	
115	1	-1,4,0	1	100	1	115,1-1	
116	1	-1,4,0	1	100	1	116,1-1	
117	1	-1,4,0	1	100	1	117,1-1	
118	1	-1,4,0	1	100	1	118,1-1	
119	1	-1,4,0	1	100	1	119,1-1	
120	1	-1,4,0	1	100	1	120,1-1	
121	1	-1,4,0	1	100	1	121,1-1	
122	1	-1,4,0	1	100	1	122,1-1	
123	1	-1,4,0	1	100	1	123,1-1	
124	1	-1,4,0	1	100	1	124,1-1	
125	1	-1,4,0	1	100	1	125,1-1	
126	1	-1,4,0	1	100	1	126,1-1	
127	1	-1,4,0	1	100	1	127,1-1	
128	1	-1,4,0	1	100	1	128,1-1	
129	1	-1,4,0	1	100	1	129,1-1	
130	1	-1,4,0	1	100	1	130,1-1	
131	1	-1,4,0	1	100	1	131,1-1	
132	1	-1,4,0	1	100	1	132,1-1	
133	1	-1,4,0	1	100	1	133,1-1	
134	1	-1,4,0	1	100	1	134,1-1	
135	1	-1,4,0	1	100	1	135,1-1	
136	1	-1,4,0	1	100	1	136,1-1	
137	1	-1,4,0	1	100	1	137,1-1	
138	1	-1,4,0	1	100	1	138,1-1	
139	1	-1,4,0	1	100	1	139,1-1	
140	1	-1,4,0	1	100	1	140,1-1	
141	1	-1,4,0	1	100	1	141,1-1	
142	1	-1,4,0	1	100	1	142,1-1	
143	1	-1,4,0	1	100	1	143,1-1	
144	1	-1,4,0	1	100	1	144,1-1	
145	1	-1,4,0	1	100	1	145,1-1	
146	1	-1,4,0	1	100	1	146,1-1	
147	1	-1,4,0	1	100	1	147,1-1	
148	1	-1,4,0	1	100	1	148,1-1	
149	1	-1,1,20000|-1,2,100|-1,34,1|25,6,1	1	100	1	201,1-1	
150	1	-1,1,110000|-1,2,100|-1,34,1|25,6,1	1	100	1	202,1-1	
151	1	-1,1,120000|-1,2,100|-1,34,1|25,6,1	1	100	1	203,1-1	
152	1	-1,1,130000|-1,2,100|-1,34,1|25,6,1	1	100	1	204,1-1	
153	1	-1,1,140000|-1,2,100|-1,34,1|25,6,1	1	100	1	205,1-1	
154	1	-1,1,150000|-1,2,100|-1,34,1|25,6,1	1	100	1	206,1-1	
155	1	-1,1,160000|-1,2,100|-1,34,1|25,6,1	1	100	1	207,1-1	
156	1	-1,1,170000|-1,2,100|-1,34,1|25,6,1	1	100	1	208,1-1	
157	1	-1,1,180000|-1,2,100|-1,34,1|25,6,1	1	100	1	209,1-1	
158	1	-1,1,190000|-1,2,100|-1,34,1|25,6,1	1	100	1	210,1-1	
159	1	-1,1,200000|-1,2,100|-1,34,1|25,6,1	1	100	1	211,1-1	
160	1	-1,1,210000|-1,2,100|-1,34,1|25,6,1	1	100	1	212,1-1	
161	1	-1,1,110000|-1,2,100|-1,34,1|25,6,1	1	100	1	213,1-1	
162	1	-1,1,120000|-1,2,100|-1,34,1|25,6,1	1	100	1	214,1-1	
163	1	-1,1,130000|-1,2,100|-1,34,1|25,6,1	1	100	1	215,1-1	
164	1	-1,1,140000|-1,2,100|-1,34,1|25,6,1	1	100	1	216,1-1	
165	1	-1,1,150000|-1,2,100|-1,34,1|25,6,1	1	100	1	217,1-1	
166	1	-1,1,160000|-1,2,100|-1,34,1|25,6,1	1	100	1	218,1-1	
167	1	-1,1,170000|-1,2,100|-1,34,1|25,6,1	1	100	1	219,1-1	
168	1	-1,1,180000|-1,2,100|-1,34,1|25,6,1	1	100	1	220,1-1	
169	1	-1,4,0	1	100	1	221,1-1	
170	1	-1,4,0	1	100	1	222,1-1	
171	1	-1,4,0	1	100	1	223,1-1	
172	1	-1,4,0	1	100	1	224,1-1	
173	1	-1,4,0	1	100	1	225,1-1	
174	1	-1,4,0	1	100	1	226,1-1	
175	1	-1,4,0	1	100	1	227,1-1	
176	1	-1,4,0	1	100	1	228,1-1	
177	1	-1,4,0	1	100	1	229,1-1	
178	1	-1,4,0	1	100	1	230,1-1	
179	1	-1,4,0	1	100	1	231,1-1	
180	1	-1,4,0	1	100	1	232,1-1	
181	1	-1,4,0	1	100	1	233,1-1	
182	1	-1,4,0	1	100	1	234,1-1	
183	1	-1,4,0	1	100	1	235,1-1	
184	1	-1,4,0	1	100	1	236,1-1	
185	1	-1,4,0	1	100	1	237,1-1	
186	1	-1,4,0	1	100	1	238,1-1	
187	1	-1,4,0	1	100	1	239,1-1	
188	1	-1,4,0	1	100	1	240,1-1	
189	1	-1,4,0	1	100	1	241,1-1	
190	1	-1,4,0	1	100	1	242,1-1	
191	1	-1,4,0	1	100	1	243,1-1	
192	1	-1,4,0	1	100	1	244,1-1	
193	1	-1,4,0	1	100	1	245,1-1	
194	1	-1,4,0	1	100	1	246,1-1	
195	1	-1,4,0	1	100	1	247,1-1	
196	1	-1,4,0	1	100	1	248,1-1	
197	1	-1,4,0	1	100	1	249,1-1	
198	1	-1,4,0	1	100	1	250,1-1	
199	1	242,6,80|237,6,5|-1,34,2|236,6,15	1	100	1	301,1-1	
200	1	242,6,80|237,6,5|-1,34,2|236,6,15	1	100	1	302,1-1	
201	1	242,6,80|237,6,5|-1,34,2|236,6,15	1	100	1	303,1-1	
202	1	242,6,80|237,6,5|-1,34,2|236,6,15	1	100	1	304,1-1	
203	1	242,6,80|237,6,5|-1,34,3|236,6,15	1	100	1	305,1-1	
204	1	242,6,80|237,6,5|-1,34,3|236,6,15	1	100	1	306,1-1	
205	1	242,6,80|237,6,5|-1,34,4|236,6,15	1	100	1	307,1-1	
206	1	242,6,80|237,6,5|-1,34,4|236,6,15	1	100	1	308,1-1	
207	1	242,6,80|237,6,5|-1,34,4|236,6,15	1	100	1	309,1-1	
208	1	242,6,80|237,6,5|-1,34,4|236,6,15	1	100	1	310,1-1	
209	1	242,6,80|237,6,5|-1,34,4|236,6,15	1	100	1	311,1-1	
210	1	242,6,80|237,6,5|-1,34,4|236,6,15	1	100	1	312,1-1	
211	1	242,6,80|237,6,5|-1,34,4|236,6,15	1	100	1	313,1-1	
212	1	242,6,80|237,6,5|-1,34,4|236,6,15	1	100	1	314,1-1	
213	1	242,6,80|237,6,5|-1,34,4|236,6,15	1	100	1	315,1-1	
214	1	242,6,80|237,6,5|-1,34,4|236,6,15	1	100	1	316,1-1	
215	1	242,6,80|237,6,5|-1,34,4|236,6,15	1	100	1	317,1-1	
216	1	-1,4,0	1	100	1	318,1-1	
217	1	-1,4,0	1	100	1	319,1-1	
218	1	-1,4,0	1	100	1	320,1-1	
219	1	-1,4,0	1	100	1	321,1-1	
220	1	-1,4,0	1	100	1	322,1-1	
221	1	-1,4,0	1	100	1	323,1-1	
222	1	-1,4,0	1	100	1	324,1-1	
223	1	-1,4,0	1	100	1	325,1-1	
224	1	-1,4,0	1	100	1	326,1-1	
225	1	-1,4,0	1	100	1	327,1-1	
226	1	-1,4,0	1	100	1	328,1-1	
227	1	-1,4,0	1	100	1	329,1-1	
228	1	-1,4,0	1	100	1	330,1-1	
229	1	-1,4,0	1	100	1	331,1-1	
230	1	-1,4,0	1	100	1	332,1-1	
231	1	-1,4,0	1	100	1	333,1-1	
232	1	-1,4,0	1	100	1	334,1-1	
233	1	-1,4,0	1	100	1	335,1-1	
234	1	-1,4,0	1	100	1	336,1-1	
235	1	-1,4,0	1	100	1	337,1-1	
236	1	-1,4,0	1	100	1	338,1-1	
237	1	-1,4,0	1	100	1	339,1-1	
238	1	-1,4,0	1	100	1	340,1-1	
239	1	-1,4,0	1	100	1	341,1-1	
240	1	-1,4,0	1	100	1	342,1-1	
241	1	-1,4,0	1	100	1	343,1-1	
242	1	-1,4,0	1	100	1	344,1-1	
243	1	-1,4,0	1	100	1	345,1-1	
244	1	-1,4,0	1	100	1	346,1-1	
245	1	-1,4,0	1	100	1	347,1-1	
246	1	-1,4,0	1	100	1	348,1-1	
247	1	-1,4,0	1	100	1	349,1-1	
248	1	-1,4,0	1	100	1	350,1-1	
249	1	-1,1,12000|-1,2,20|68,6,10	1	100	1	5001,1-1	
250	1	-1,2,10|70,6,1|71,6,1|69,6,1	1	100	1	5002,1-1	
251	1	-1,2,10|70,6,1|71,6,1|69,6,1	1	100	1	5003,1-1	
252	1	-1,2,10|70,6,1|71,6,1|69,6,1	1	100	1	5004,1-1	
253	1	-1,2,10|70,6,2|71,6,2|69,6,2	1	100	1	5005,1-1	
254	1	-1,2,10|70,6,2|71,6,2|69,6,2	1	100	1	5006,1-1	
255	1	-1,2,10|70,6,2|71,6,2|69,6,2	1	100	1	5007,1-1	
256	1	-1,1,3000|-1,2,10|72,6,2	1	100	1	5008,1-1	
257	1	-1,1,3000|-1,2,10|73,6,2	1	100	1	5009,1-1	
258	1	-1,1,3000|-1,2,10|74,6,2	1	100	1	5010,1-1	
259	1	-1,1,3000|-1,2,10|72,6,3	1	100	1	5011,1-1	
260	1	-1,1,3000|-1,2,10|73,6,3	1	100	1	5012,1-1	
261	1	-1,1,3000|-1,2,10|74,6,3	1	100	1	5013,1-1	
262	1	-1,1,5000|-1,2,10|-1,34,1	1	100	1	5014,1-1	
263	1	-1,1,5000|-1,2,10|-1,34,1	1	100	1	5015,1-1	
264	1	-1,1,5000|-1,2,10|-1,34,1	1	100	1	5016,1-1	
265	1	-1,1,6000|-1,2,10|-1,34,1	1	100	1	5017,1-1	
266	1	-1,1,6000|-1,2,10|-1,34,1	1	100	1	5018,1-1	
267	1	-1,1,6000|-1,2,10|-1,34,1	1	100	1	5019,1-1	
268	1	-1,1,7000|-1,2,10|-1,34,1	1	100	1	5020,1-1	
269	1	-1,1,7000|-1,2,10|-1,34,1	1	100	1	5021,1-1	
270	1	-1,1,7000|-1,2,10|-1,34,1	1	100	1	5022,1-1	
271	1	-1,1,8000|-1,2,10|-1,34,1	1	100	1	5023,1-1	
272	1	-1,1,8000|-1,2,10|-1,34,1	1	100	1	5024,1-1	
273	1	-1,1,8000|-1,2,10|-1,34,1	1	100	1	5025,1-1	
274	1	-1,1,10000|-1,2,10|-1,34,1	1	100	1	5026,1-1	
275	1	-1,1,10000|-1,2,10|-1,34,1	1	100	1	5027,1-1	
276	1	-1,1,10000|-1,2,10|-1,34,1	1	100	1	5028,1-1	
277	1	-1,1,12000|-1,2,10|-1,34,1	1	100	1	5029,1-1	
278	1	-1,1,12000|-1,2,10|-1,34,1	1	100	1	5030,1-1	
279	1	-1,1,12000|-1,2,10|-1,34,1	1	100	1	5031,1-1	
280	1	-1,1,14000|-1,2,10|-1,34,1	1	100	1	5032,1-1	
281	1	-1,1,14000|-1,2,10|-1,34,1	1	100	1	5033,1-1	
282	1	-1,1,14000|-1,2,10|-1,34,1	1	100	1	5034,1-1	
283	1	-1,1,16000|-1,2,10|-1,34,1	1	100	1	5035,1-1	
284	1	-1,1,16000|-1,2,10|-1,34,1	1	100	1	5036,1-1	
285	1	-1,1,16000|-1,2,10|-1,34,1	1	100	1	5037,1-1	
286	1	-1,1,18000|-1,2,10|-1,34,1	1	100	1	5038,1-1	
287	1	-1,1,18000|-1,2,10|-1,34,1	1	100	1	5039,1-1	
288	1	-1,1,18000|-1,2,10|-1,34,1	1	100	1	5040,1-1	
289	1	-1,1,30000|-1,2,10|-1,34,1	1	100	1	5041,1-1	
290	1	-1,1,30000|-1,2,10|-1,34,1	1	100	1	5042,1-1	
291	1	-1,1,30000|-1,2,10|-1,34,1	1	100	1	5043,1-1	
292	1	-1,1,32000|-1,2,10|-1,34,1	1	100	1	5044,1-1	
293	1	-1,1,32000|-1,2,10|-1,34,1	1	100	1	5045,1-1	
294	1	-1,1,32000|-1,2,10|-1,34,1	1	100	1	5046,1-1	
295	1	-1,1,34000|-1,2,10|-1,34,1	1	100	1	5047,1-1	
296	1	-1,1,34000|-1,2,10|-1,34,1	1	100	1	5048,1-1	
297	1	-1,1,34000|-1,2,10|-1,34,1	1	100	1	5049,1-1	
298	1	-1,1,36000|-1,2,10|-1,34,1	1	100	1	5050,1-1	
299	1	-1,1,36000|-1,2,10|-1,34,1	1	100	1	5051,1-1	
300	1	-1,1,36000|-1,2,10|-1,34,1	1	100	1	5052,1-1	
301	1	-1,1,38000|-1,2,10|-1,34,1	1	100	1	5053,1-1	
302	1	-1,1,38000|-1,2,10|-1,34,1	1	100	1	5054,1-1	
303	1	-1,1,38000|-1,2,10|-1,34,1	1	100	1	5055,1-1	
304	1	-1,1,40000|-1,2,10|-1,34,1	1	100	1	5056,1-1	
305	1	-1,1,40000|-1,2,10|-1,34,1	1	100	1	5057,1-1	
306	1	-1,1,40000|-1,2,10|-1,34,1	1	100	1	5058,1-1	
307	1	-1,4,0	1	100	1	5059,1-1	
308	1	-1,4,0	1	100	1	5060,1-1	
309	1	-1,4,0	1	100	1	5061,1-1	
310	1	-1,4,0	1	100	1	5062,1-1	
311	1	-1,4,0	1	100	1	5063,1-1	
312	1	-1,4,0	1	100	1	5064,1-1	
313	1	-1,4,0	1	100	1	5065,1-1	
314	1	-1,4,0	1	100	1	5066,1-1	
315	1	-1,4,0	1	100	1	5067,1-1	
316	1	-1,4,0	1	100	1	5068,1-1	
317	1	-1,4,0	1	100	1	5069,1-1	
318	1	-1,4,0	1	100	1	5070,1-1	
319	1	-1,4,0	1	100	1	5071,1-1	
320	1	-1,4,0	1	100	1	5072,1-1	
321	1	-1,4,0	1	100	1	5073,1-1	
322	1	-1,4,0	1	100	1	5074,1-1	
323	1	-1,4,0	1	100	1	5075,1-1	
324	1	-1,4,0	1	100	1	5076,1-1	
325	1	-1,4,0	1	100	1	5077,1-1	
326	1	-1,4,0	1	100	1	5078,1-1	
327	1	-1,4,0	1	100	1	5079,1-1	
328	1	-1,4,0	1	100	1	5080,1-1	
329	1	-1,4,0	1	100	1	5081,1-1	
330	1	-1,4,0	1	100	1	5082,1-1	
331	1	-1,4,0	1	100	1	5083,1-1	
332	1	-1,4,0	1	100	1	5084,1-1	
333	1	-1,4,0	1	100	1	5085,1-1	
334	1	-1,4,0	1	100	1	5086,1-1	
335	1	-1,4,0	1	100	1	5087,1-1	
336	1	-1,4,0	1	100	1	5088,1-1	
337	1	-1,4,0	1	100	1	5089,1-1	
338	1	-1,4,0	1	100	1	5090,1-1	
339	1	-1,4,0	1	100	1	5091,1-1	
340	1	-1,4,0	1	100	1	5092,1-1	
341	1	-1,4,0	1	100	1	5093,1-1	
342	1	-1,4,0	1	100	1	5094,1-1	
343	1	-1,4,0	1	100	1	5095,1-1	
344	1	-1,4,0	1	100	1	5096,1-1	
345	1	-1,4,0	1	100	1	5097,1-1	
346	1	-1,4,0	1	100	1	5098,1-1	
347	1	-1,4,0	1	100	1	5099,1-1	
348	1	-1,4,0	1	100	1	5100,1-1	
349	1	-1,4,0	1	100	1	5101,1-1	
350	1	-1,4,0	1	100	1	5102,1-1	
351	1	-1,4,0	1	100	1	5103,1-1	
352	1	-1,4,0	1	100	1	5104,1-1	
353	1	-1,4,0	1	100	1	5105,1-1	
354	1	-1,4,0	1	100	1	5106,1-1	
355	1	-1,4,0	1	100	1	5107,1-1	
356	1	-1,4,0	1	100	1	5108,1-1	
357	1	-1,4,0	1	100	1	5109,1-1	
358	1	-1,4,0	1	100	1	5110,1-1	
359	1	-1,4,0	1	100	1	5111,1-1	
360	1	-1,4,0	1	100	1	5112,1-1	
361	1	-1,4,0	1	100	1	5113,1-1	
362	1	-1,4,0	1	100	1	5114,1-1	
363	1	-1,4,0	1	100	1	5115,1-1	
364	1	-1,4,0	1	100	1	5116,1-1	
365	1	-1,4,0	1	100	1	5117,1-1	
366	1	-1,4,0	1	100	1	5118,1-1	
367	1	-1,4,0	1	100	1	5119,1-1	
368	1	-1,4,0	1	100	1	5120,1-1	
369	1	-1,4,0	1	100	1	5121,1-1	
370	1	-1,4,0	1	100	1	5122,1-1	
371	1	-1,4,0	1	100	1	5123,1-1	
372	1	-1,4,0	1	100	1	5124,1-1	
373	1	-1,4,0	1	100	1	5125,1-1	
374	1	-1,4,0	1	100	1	5126,1-1	
375	1	-1,4,0	1	100	1	5127,1-1	
376	1	-1,4,0	1	100	1	5128,1-1	
377	1	-1,4,0	1	100	1	5129,1-1	
378	1	-1,4,0	1	100	1	5130,1-1	
379	1	-1,4,0	1	100	1	5131,1-1	
380	1	-1,4,0	1	100	1	5132,1-1	
381	1	-1,4,0	1	100	1	5133,1-1	
382	1	-1,4,0	1	100	1	5134,1-1	
383	1	-1,4,0	1	100	1	5135,1-1	
384	1	-1,4,0	1	100	1	5136,1-1	
385	1	-1,4,0	1	100	1	5137,1-1	
386	1	-1,4,0	1	100	1	5138,1-1	
387	1	-1,4,0	1	100	1	5139,1-1	
388	1	-1,4,0	1	100	1	5140,1-1	
389	1	-1,4,0	1	100	1	5141,1-1	
390	1	-1,4,0	1	100	1	5142,1-1	
391	1	-1,4,0	1	100	1	5143,1-1	
392	1	-1,4,0	1	100	1	5144,1-1	
393	1	-1,4,0	1	100	1	5145,1-1	
394	1	-1,4,0	1	100	1	5146,1-1	
395	1	-1,4,0	1	100	1	5147,1-1	
396	1	-1,4,0	1	100	1	5148,1-1	
397	1	-1,1,12000|-1,2,20|-1,34,1|56,6,2	1	100	1	5201,1-1	
398	1	-1,1,2000|-1,2,20|-1,34,1|51,6,2	1	100	1	5202,1-1	
399	1	-1,1,2000|-1,2,20|-1,34,1|45,6,2	1	100	1	5203,1-1	
400	1	-1,1,12000|-1,2,20|-1,34,1|117,6,2	1	100	1	5204,1-1	
401	1	-1,1,2000|-1,2,20|-1,34,1|52,6,2	1	100	1	5205,1-1	
402	1	-1,1,12000|-1,2,20|-1,34,1|117,6,2	1	100	1	5206,1-1	
403	1	-1,1,2000|-1,2,20|-1,34,1|14,6,2	1	100	1	5207,1-1	
404	1	-1,1,12000|-1,2,20|-1,34,1|118,6,2	1	100	1	5208,1-1	
405	1	-1,1,2000|-1,2,20|-1,34,1|48,6,2	1	100	1	5209,1-1	
406	1	-1,1,2000|-1,2,20|-1,34,1|43,6,2	1	100	1	5210,1-1	
407	1	-1,1,2000|-1,2,20|-1,34,1|51,6,2	1	100	1	5211,1-1	
408	1	-1,1,6000|-1,2,20|-1,34,1|118,6,2	1	100	1	5212,1-1	
409	1	-1,1,6000|-1,2,20|-1,34,1|55,6,2	1	100	1	5213,1-1	
410	1	-1,1,6000|-1,2,20|-1,34,1|56,6,2	1	100	1	5214,1-1	
411	1	-1,1,6000|-1,2,20|-1,34,1|49,6,2	1	100	1	5215,1-1	
412	1	-1,1,6000|-1,2,20|-1,34,1|119,6,2	1	100	1	5216,1-1	
413	1	-1,1,6000|-1,2,20|-1,34,1|57,6,2	1	100	1	5217,1-1	
414	1	-1,1,6000|-1,2,20|-1,34,1|119,6,2	1	100	1	5218,1-1	
415	1	-1,1,6000|-1,2,20|-1,34,1|54,6,2	1	100	1	5219,1-1	
416	1	-1,1,6000|-1,2,20|-1,34,1|26,6,2	1	100	1	5220,1-1	
417	1	-1,1,10000|-1,2,20|-1,34,1|119,6,2	1	100	1	5221,1-1	
418	1	-1,1,10000|-1,2,20|-1,34,1|44,6,2	1	100	1	5222,1-1	
419	1	-1,1,10000|-1,2,20|-1,34,1|119,6,2	1	100	1	5223,1-1	
420	1	-1,1,10000|-1,2,20|-1,34,1|25,6,2	1	100	1	5224,1-1	
421	1	-1,1,10000|-1,2,20|-1,34,1|47,6,2	1	100	1	5225,1-1	
422	1	-1,1,10000|-1,2,20|-1,34,1|120,6,2	1	100	1	5226,1-1	
423	1	-1,1,10000|-1,2,20|-1,34,1|42,6,2	1	100	1	5227,1-1	
424	1	-1,1,10000|-1,2,20|-1,34,1|120,6,2	1	100	1	5228,1-1	
425	1	-1,1,10000|-1,2,20|-1,34,1|17,6,2	1	100	1	5229,1-1	
426	1	-1,1,10000|-1,2,20|-1,34,1|34,6,2	1	100	1	5230,1-1	
427	1	-1,1,10000|-1,2,20|-1,34,1|121,6,2	1	100	1	5231,1-1	
428	1	-1,1,10000|-1,2,20|-1,34,1|57,6,2	1	100	1	5232,1-1	
429	1	-1,1,10000|-1,2,20|-1,34,1|49,6,2	1	100	1	5233,1-1	
