68	11	0	91	30	0	1	0	9999	1	1000	720	70,99
69	11	0	92	30	0	1	0	9999	1	1000	720	70,99
70	11	0	93	30	0	1	0	9999	1	1000	790	80,99
71	11	0	94	30	0	1	0	9999	1	1000	790	80,99
72	11	0	95	30	0	1	0	9999	1	1000	790	80,99
73	11	0	96	30	0	1	0	9999	1	1000	860	86,99
74	11	0	97	30	0	1	0	9999	1	1000	860	86,99
75	11	0	98	30	0	1	0	9999	1	1000	860	86,99
76	11	0	99	30	0	1	0	9999	1	1000	930	95,99
77	11	0	100	30	0	1	0	9999	1	1000	930	95,99
78	11	0	101	30	0	1	0	9999	1	1000	930	95,99
79	11	0	102	30	0	1	0	9999	1	1000	1000	100,999
80	11	0	103	30	0	1	0	9999	1	1000	1000	100,999
81	11	0	104	30	0	1	0	9999	1	1000	1000	100,999
82	12	0	69	30	0	1	0	9999	1	1000	300	20,29
83	12	0	70	30	0	1	0	9999	1	1000	300	20,29
84	12	0	71	30	0	1	0	9999	1	1000	300	20,29
85	12	0	72	30	0	1	0	9999	1	1000	360	20,39
86	12	0	73	30	0	1	0	9999	1	1000	360	20,39
87	12	0	74	30	0	1	0	9999	1	1000	360	20,39
88	12	0	75	30	0	1	0	9999	1	1000	360	20,49
89	12	0	76	30	0	1	0	9999	1	1000	360	20,49
90	12	0	77	30	0	1	0	9999	1	1000	360	20,49
91	12	0	78	30	0	1	0	9999	1	1000	430	30,59
92	12	0	79	30	0	1	0	9999	1	1000	430	30,59
93	12	0	80	30	0	1	0	9999	1	1000	430	30,59
94	12	0	81	30	0	1	0	9999	1	1000	500	40,69
95	12	0	82	30	0	1	0	9999	1	1000	500	40,69
96	12	0	83	30	0	1	0	9999	1	1000	500	40,69
97	12	0	84	30	0	1	0	9999	1	1000	570	50,79
98	12	0	85	30	0	1	0	9999	1	1000	570	50,79
99	12	0	86	30	0	1	0	9999	1	1000	570	50,79
100	12	0	87	30	0	1	0	9999	1	1000	650	60,85
101	12	0	88	30	0	1	0	9999	1	1000	650	60,85
102	12	0	89	30	0	1	0	9999	1	1000	650	60,85
103	12	0	90	30	0	1	0	9999	1	1000	720	70,99
104	12	0	91	30	0	1	0	9999	1	1000	720	70,99
105	12	0	92	30	0	1	0	9999	1	1000	720	70,99
106	12	0	93	30	0	1	0	9999	1	1000	790	80,99
107	12	0	94	30	0	1	0	9999	1	1000	790	80,99
108	12	0	95	30	0	1	0	9999	1	1000	790	80,99
109	12	0	96	30	0	1	0	9999	1	1000	860	86,99
110	12	0	97	30	0	1	0	9999	1	1000	860	86,99
111	12	0	98	30	0	1	0	9999	1	1000	860	86,99
112	12	0	99	30	0	1	0	9999	1	1000	930	95,99
113	12	0	100	30	0	1	0	9999	1	1000	930	95,99
114	12	0	101	30	0	1	0	9999	1	1000	930	95,99
115	12	0	102	30	0	1	0	9999	1	1000	1000	100,999
116	12	0	103	30	0	1	0	9999	1	1000	1000	100,999
117	12	0	104	30	0	1	0	9999	1	1000	1000	100,999
118	13	0	69	30	0	1	0	9999	1	1000	300	20,29
119	13	0	70	30	0	1	0	9999	1	1000	300	20,29
120	13	0	71	30	0	1	0	9999	1	1000	300	20,29
121	13	0	72	30	0	1	0	9999	1	1000	360	20,39
122	13	0	73	30	0	1	0	9999	1	1000	360	20,39
123	13	0	74	30	0	1	0	9999	1	1000	360	20,39
124	13	0	75	30	0	1	0	9999	1	1000	360	20,49
125	13	0	76	30	0	1	0	9999	1	1000	360	20,49
126	13	0	77	30	0	1	0	9999	1	1000	360	20,49
127	13	0	78	30	0	1	0	9999	1	1000	430	30,59
128	13	0	79	30	0	1	0	9999	1	1000	430	30,59
129	13	0	80	30	0	1	0	9999	1	1000	430	30,59
130	13	0	81	30	0	1	0	9999	1	1000	500	40,69
131	13	0	82	30	0	1	0	9999	1	1000	500	40,69
132	13	0	83	30	0	1	0	9999	1	1000	500	40,69
133	13	0	84	30	0	1	0	9999	1	1000	570	50,79
134	13	0	85	30	0	1	0	9999	1	1000	570	50,79
135	13	0	86	30	0	1	0	9999	1	1000	570	50,79
136	13	0	87	30	0	1	0	9999	1	1000	650	60,85
137	13	0	88	30	0	1	0	9999	1	1000	650	60,85
138	13	0	89	30	0	1	0	9999	1	1000	650	60,85
139	13	0	90	30	0	1	0	9999	1	1000	720	70,99
140	13	0	91	30	0	1	0	9999	1	1000	720	70,99
141	13	0	92	30	0	1	0	9999	1	1000	720	70,99
142	13	0	93	30	0	1	0	9999	1	1000	790	80,99
143	13	0	94	30	0	1	0	9999	1	1000	790	80,99
144	13	0	95	30	0	1	0	9999	1	1000	790	80,99
145	13	0	96	30	0	1	0	9999	1	1000	860	86,99
146	13	0	97	30	0	1	0	9999	1	1000	860	86,99
147	13	0	98	30	0	1	0	9999	1	1000	860	86,99
148	13	0	99	30	0	1	0	9999	1	1000	930	95,99
149	13	0	100	30	0	1	0	9999	1	1000	930	95,99
150	13	0	101	30	0	1	0	9999	1	1000	930	95,99
151	13	0	102	30	0	1	0	9999	1	1000	1000	100,999
152	13	0	103	30	0	1	0	9999	1	1000	1000	100,999
153	13	0	104	30	0	1	0	9999	1	1000	1000	100,999
