15	-1	1015	15	3	3	161	1,5	3,5	2,5	1,5	3,5	0,100	1,10	3,10	0,100	3,10	1,15	3,15	2,15	1,15	3,15	0,200	1,20	3,20	0,200	3,20	1,25	3,25	2,25	1,25	3,25	0,300	1,30	3,30	0,300	3,30	1,35	3,35	2,35	1,35	3,35	0,400	1,40	3,40	0,400	3,40	1,45	3,45	2,45	1,45	3,45	0,500	1,50	3,50	0,500	3,50
16	-1	1016	16	3	2	169	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	2,10	0,100	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	2,20	0,200	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	2,30	0,300	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	2,40	0,400	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	2,50	0,500
17	-1	1017	17	3	2	177	1,5	2,5	1,5	0,50	1,5	2,10	1,10	3,10	1,10	3,10	1,15	2,15	1,15	0,150	1,15	2,20	1,20	3,20	1,20	3,20	1,25	2,25	1,25	0,250	1,25	2,30	1,30	3,30	1,30	3,30	1,35	2,35	1,35	0,350	1,35	2,40	1,40	3,40	1,40	3,40	1,45	2,45	1,45	0,450	1,45	2,50	1,50	3,50	1,50	3,50
18	-1	1018	18	3	3	185	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	2,10	0,100	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	2,20	0,200	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	2,30	0,300	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	2,40	0,400	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	2,50	0,500
19	-1	1019	19	3	3	193	1,5	0,50	2,5	0,50	3,5	1,10	0,100	2,10	3,10	0,100	1,15	0,150	2,15	0,150	3,15	1,20	0,200	2,20	3,20	0,200	1,25	0,250	2,25	0,250	3,25	1,30	0,300	2,30	3,30	0,300	1,35	0,350	2,35	0,350	3,35	1,40	0,400	2,40	3,40	0,400	1,45	0,450	2,45	0,450	3,45	1,50	0,500	2,50	3,50	0,500
20	-1	1020	20	3	3	201	1,5	3,5	0,50	1,5	2,5	1,10	3,10	0,100	1,10	3,10	1,15	3,15	0,150	1,15	2,15	1,20	3,20	0,200	1,20	3,20	1,25	3,25	0,250	1,25	2,25	1,30	3,30	0,300	1,30	3,30	1,35	3,35	0,350	1,35	2,35	1,40	3,40	0,400	1,40	3,40	1,45	3,45	0,450	1,45	2,45	1,50	3,50	0,500	1,50	3,50
21	-1	1021	21	3	3	209	1,5	2,5	1,5	0,50	1,5	0,100	3,10	0,100	1,10	0,100	1,15	2,15	1,15	0,150	1,15	0,200	3,20	0,200	1,20	0,200	1,25	2,25	1,25	0,250	1,25	0,300	3,30	0,300	1,30	0,300	1,35	2,35	1,35	0,350	1,35	0,400	3,40	0,400	1,40	0,400	1,45	2,45	1,45	0,450	1,45	0,500	3,50	0,500	1,50	0,500
22	-1	1022	22	3	1	217	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	2,10	0,100	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	2,20	0,200	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	2,30	0,300	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	2,40	0,400	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	2,50	0,500
23	-1	1023	23	3	1	225	1,5	3,5	2,5	1,5	3,5	0,100	1,10	3,10	0,100	3,10	1,15	3,15	2,15	1,15	3,15	0,200	1,20	3,20	0,200	3,20	1,25	3,25	2,25	1,25	3,25	0,300	1,30	3,30	0,300	3,30	1,35	3,35	2,35	1,35	3,35	0,400	1,40	3,40	0,400	3,40	1,45	3,45	2,45	1,45	3,45	0,500	1,50	3,50	0,500	3,50
24	-1	1024	24	3	1	233	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	0,100	3,10	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	0,200	3,20	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	0,300	3,30	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	0,400	3,40	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	0,500	3,50
25	-1	1025	25	3	1	241	1,5	3,5	0,50	1,5	2,5	1,10	3,10	0,100	1,10	3,10	1,15	3,15	0,150	1,15	2,15	1,20	3,20	0,200	1,20	3,20	1,25	3,25	0,250	1,25	2,25	1,30	3,30	0,300	1,30	3,30	1,35	3,35	0,350	1,35	2,35	1,40	3,40	0,400	1,40	3,40	1,45	3,45	0,450	1,45	2,45	1,50	3,50	0,500	1,50	3,50
26	-1	1026	26	3	3	249	1,5	2,5	1,5	0,50	1,5	0,100	3,10	0,100	1,10	0,100	1,15	2,15	1,15	0,150	1,15	0,200	3,20	0,200	1,20	0,200	1,25	2,25	1,25	0,250	1,25	0,300	3,30	0,300	1,30	0,300	1,35	2,35	1,35	0,350	1,35	0,400	3,40	0,400	1,40	0,400	1,45	2,45	1,45	0,450	1,45	0,500	3,50	0,500	1,50	0,500
27	-1	1027	27	3	2	257	1,5	0,50	2,5	0,50	3,5	1,10	0,100	2,10	3,10	0,100	1,15	0,150	2,15	0,150	3,15	1,20	0,200	2,20	3,20	0,200	1,25	0,250	2,25	0,250	3,25	1,30	0,300	2,30	3,30	0,300	1,35	0,350	2,35	0,350	3,35	1,40	0,400	2,40	3,40	0,400	1,45	0,450	2,45	0,450	3,45	1,50	0,500	2,50	3,50	0,500
28	-1	1028	28	3	3	265	1,5	2,5	3,5	1,5	2,5	0,100	1,10	2,10	0,100	2,10	1,15	2,15	3,15	1,15	2,15	0,200	1,20	2,20	0,200	2,20	1,25	2,25	3,25	1,25	2,25	0,300	1,30	2,30	0,300	2,30	1,35	2,35	3,35	1,35	2,35	0,400	1,40	2,40	0,400	2,40	1,45	2,45	3,45	1,45	2,45	0,500	1,50	2,50	0,500	2,50
29	-1	1029	29	3	2	273	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	0,100	3,10	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	0,200	3,20	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	0,300	3,30	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	0,400	3,40	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	0,500	3,50
30	-1	1030	30	3	2	281	1,5	2,5	1,5	0,50	1,5	2,10	1,10	3,10	1,10	3,10	1,15	2,15	1,15	0,150	1,15	2,20	1,20	3,20	1,20	3,20	1,25	2,25	1,25	0,250	1,25	2,30	1,30	3,30	1,30	3,30	1,35	2,35	1,35	0,350	1,35	2,40	1,40	3,40	1,40	3,40	1,45	2,45	1,45	0,450	1,45	2,50	1,50	3,50	1,50	3,50
31	-1	1031	31	3	2	289	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	2,10	0,100	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	2,20	0,200	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	2,30	0,300	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	2,40	0,400	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	2,50	0,500
32	-1	1032	32	3	2	297	1,5	2,5	3,5	1,5	2,5	0,100	1,10	2,10	0,100	2,10	1,15	2,15	3,15	1,15	2,15	0,200	1,20	2,20	0,200	2,20	1,25	2,25	3,25	1,25	2,25	0,300	1,30	2,30	0,300	2,30	1,35	2,35	3,35	1,35	2,35	0,400	1,40	2,40	0,400	2,40	1,45	2,45	3,45	1,45	2,45	0,500	1,50	2,50	0,500	2,50
33	-1	1033	33	3	2	305	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	2,10	0,100	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	2,20	0,200	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	2,30	0,300	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	2,40	0,400	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	2,50	0,500
34	-1	1034	34	3	1	313	1,5	3,5	2,5	1,5	3,5	0,100	1,10	3,10	0,100	3,10	1,15	3,15	2,15	1,15	3,15	0,200	1,20	3,20	0,200	3,20	1,25	3,25	2,25	1,25	3,25	0,300	1,30	3,30	0,300	3,30	1,35	3,35	2,35	1,35	3,35	0,400	1,40	3,40	0,400	3,40	1,45	3,45	2,45	1,45	3,45	0,500	1,50	3,50	0,500	3,50
35	-1	1035	35	3	3	321	1,5	3,5	0,50	1,5	2,5	1,10	3,10	0,100	1,10	3,10	1,15	3,15	0,150	1,15	2,15	1,20	3,20	0,200	1,20	3,20	1,25	3,25	0,250	1,25	2,25	1,30	3,30	0,300	1,30	3,30	1,35	3,35	0,350	1,35	2,35	1,40	3,40	0,400	1,40	3,40	1,45	3,45	0,450	1,45	2,45	1,50	3,50	0,500	1,50	3,50
36	-1	1036	36	3	3	329	1,5	2,5	1,5	0,50	1,5	2,10	1,10	3,10	1,10	3,10	1,15	2,15	1,15	0,150	1,15	2,20	1,20	3,20	1,20	3,20	1,25	2,25	1,25	0,250	1,25	2,30	1,30	3,30	1,30	3,30	1,35	2,35	1,35	0,350	1,35	2,40	1,40	3,40	1,40	3,40	1,45	2,45	1,45	0,450	1,45	2,50	1,50	3,50	1,50	3,50
37	-1	1037	37	3	3	337	1,5	3,5	2,5	1,5	3,5	0,100	1,10	3,10	0,100	3,10	1,15	3,15	2,15	1,15	3,15	0,200	1,20	3,20	0,200	3,20	1,25	3,25	2,25	1,25	3,25	0,300	1,30	3,30	0,300	3,30	1,35	3,35	2,35	1,35	3,35	0,400	1,40	3,40	0,400	3,40	1,45	3,45	2,45	1,45	3,45	0,500	1,50	3,50	0,500	3,50
38	-1	1038	38	3	4	345	1,5	2,5	1,5	0,50	1,5	0,100	3,10	0,100	1,10	0,100	1,15	2,15	1,15	0,150	1,15	0,200	3,20	0,200	1,20	0,200	1,25	2,25	1,25	0,250	1,25	0,300	3,30	0,300	1,30	0,300	1,35	2,35	1,35	0,350	1,35	0,400	3,40	0,400	1,40	0,400	1,45	2,45	1,45	0,450	1,45	0,500	3,50	0,500	1,50	0,500
39	-1	1039	39	3	1	353	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	0,100	3,10	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	0,200	3,20	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	0,300	3,30	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	0,400	3,40	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	0,500	3,50
40	-1	1040	40	3	1	361	1,5	2,5	1,5	0,50	1,5	0,100	3,10	0,100	1,10	0,100	1,15	2,15	1,15	0,150	1,15	0,200	3,20	0,200	1,20	0,200	1,25	2,25	1,25	0,250	1,25	0,300	3,30	0,300	1,30	0,300	1,35	2,35	1,35	0,350	1,35	0,400	3,40	0,400	1,40	0,400	1,45	2,45	1,45	0,450	1,45	0,500	3,50	0,500	1,50	0,500
41	-1	1041	41	3	2	369	1,5	2,5	1,5	0,50	1,5	0,100	3,10	0,100	1,10	0,100	1,15	2,15	1,15	0,150	1,15	0,200	3,20	0,200	1,20	0,200	1,25	2,25	1,25	0,250	1,25	0,300	3,30	0,300	1,30	0,300	1,35	2,35	1,35	0,350	1,35	0,400	3,40	0,400	1,40	0,400	1,45	2,45	1,45	0,450	1,45	0,500	3,50	0,500	1,50	0,500
42	-1	1042	42	3	3	377	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	0,100	3,10	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	0,200	3,20	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	0,300	3,30	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	0,400	3,40	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	0,500	3,50
43	-1	1043	43	3	2	385	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	2,10	0,100	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	2,20	0,200	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	2,30	0,300	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	2,40	0,400	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	2,50	0,500
44	-1	1044	44	3	2	393	1,5	2,5	3,5	1,5	2,5	0,100	1,10	2,10	0,100	2,10	1,15	2,15	3,15	1,15	2,15	0,200	1,20	2,20	0,200	2,20	1,25	2,25	3,25	1,25	2,25	0,300	1,30	2,30	0,300	2,30	1,35	2,35	3,35	1,35	2,35	0,400	1,40	2,40	0,400	2,40	1,45	2,45	3,45	1,45	2,45	0,500	1,50	2,50	0,500	2,50
45	-1	1045	45	3	1	401	1,5	2,5	1,5	0,50	1,5	0,100	3,10	0,100	1,10	0,100	1,15	2,15	1,15	0,150	1,15	0,200	3,20	0,200	1,20	0,200	1,25	2,25	1,25	0,250	1,25	0,300	3,30	0,300	1,30	0,300	1,35	2,35	1,35	0,350	1,35	0,400	3,40	0,400	1,40	0,400	1,45	2,45	1,45	0,450	1,45	0,500	3,50	0,500	1,50	0,500
46	-1	1046	46	3	2	409	1,5	2,5	1,5	0,50	1,5	2,10	1,10	3,10	1,10	3,10	1,15	2,15	1,15	0,150	1,15	2,20	1,20	3,20	1,20	3,20	1,25	2,25	1,25	0,250	1,25	2,30	1,30	3,30	1,30	3,30	1,35	2,35	1,35	0,350	1,35	2,40	1,40	3,40	1,40	3,40	1,45	2,45	1,45	0,450	1,45	2,50	1,50	3,50	1,50	3,50
47	-1	1047	47	3	2	417	1,5	0,50	2,5	0,50	3,5	1,10	0,100	2,10	3,10	0,100	1,15	0,150	2,15	0,150	3,15	1,20	0,200	2,20	3,20	0,200	1,25	0,250	2,25	0,250	3,25	1,30	0,300	2,30	3,30	0,300	1,35	0,350	2,35	0,350	3,35	1,40	0,400	2,40	3,40	0,400	1,45	0,450	2,45	0,450	3,45	1,50	0,500	2,50	3,50	0,500
48	-1	1048	48	3	2	425	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	2,10	0,100	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	2,20	0,200	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	2,30	0,300	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	2,40	0,400	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	2,50	0,500
49	-1	1049	49	3	2	433	1,5	0,50	2,5	0,50	3,5	1,10	0,100	2,10	3,10	0,100	1,15	0,150	2,15	0,150	3,15	1,20	0,200	2,20	3,20	0,200	1,25	0,250	2,25	0,250	3,25	1,30	0,300	2,30	3,30	0,300	1,35	0,350	2,35	0,350	3,35	1,40	0,400	2,40	3,40	0,400	1,45	0,450	2,45	0,450	3,45	1,50	0,500	2,50	3,50	0,500
50	-1	1050	50	3	3	441	1,5	2,5	1,5	0,50	1,5	0,100	3,10	0,100	1,10	0,100	1,15	2,15	1,15	0,150	1,15	0,200	3,20	0,200	1,20	0,200	1,25	2,25	1,25	0,250	1,25	0,300	3,30	0,300	1,30	0,300	1,35	2,35	1,35	0,350	1,35	0,400	3,40	0,400	1,40	0,400	1,45	2,45	1,45	0,450	1,45	0,500	3,50	0,500	1,50	0,500
51	-1	1051	51	3	2	449	1,5	2,5	0,50	1,5	3,5	0,100	2,10	1,10	3,10	0,100	1,15	2,15	0,150	1,15	3,15	0,200	2,20	1,20	3,20	0,200	1,25	2,25	0,250	1,25	3,25	0,300	2,30	1,30	3,30	0,300	1,35	2,35	0,350	1,35	3,35	0,400	2,40	1,40	3,40	0,400	1,45	2,45	0,450	1,45	3,45	0,500	2,50	1,50	3,50	0,500
52	-1	1052	52	3	2	457	1,5	2,5	1,5	0,50	1,5	2,10	1,10	3,10	1,10	3,10	1,15	2,15	1,15	0,150	1,15	2,20	1,20	3,20	1,20	3,20	1,25	2,25	1,25	0,250	1,25	2,30	1,30	3,30	1,30	3,30	1,35	2,35	1,35	0,350	1,35	2,40	1,40	3,40	1,40	3,40	1,45	2,45	1,45	0,450	1,45	2,50	1,50	3,50	1,50	3,50
53	-1	1053	53	3	2	465	1,5	2,5	3,5	1,5	2,5	0,100	1,10	2,10	0,100	2,10	1,15	2,15	3,15	1,15	2,15	0,200	1,20	2,20	0,200	2,20	1,25	2,25	3,25	1,25	2,25	0,300	1,30	2,30	0,300	2,30	1,35	2,35	3,35	1,35	2,35	0,400	1,40	2,40	0,400	2,40	1,45	2,45	3,45	1,45	2,45	0,500	1,50	2,50	0,500	2,50
54	-1	1054	54	3	2	473	0,50	1,5	0,50	2,5	0,50	3,10	0,100	1,10	0,100	0,100	0,150	1,15	0,150	2,15	0,150	3,20	0,200	1,20	0,200	0,200	0,250	1,25	0,250	2,25	0,250	3,30	0,300	1,30	0,300	0,300	0,350	1,35	0,350	2,35	0,350	3,40	0,400	1,40	0,400	0,400	0,450	1,45	0,450	2,45	0,450	3,50	0,500	1,50	0,500	0,500
55	-1	1055	55	3	2	481	1,5	2,5	1,5	0,50	1,5	0,100	3,10	0,100	1,10	0,100	1,15	2,15	1,15	0,150	1,15	0,200	3,20	0,200	1,20	0,200	1,25	2,25	1,25	0,250	1,25	0,300	3,30	0,300	1,30	0,300	1,35	2,35	1,35	0,350	1,35	0,400	3,40	0,400	1,40	0,400	1,45	2,45	1,45	0,450	1,45	0,500	3,50	0,500	1,50	0,500
56	-1	1056	56	3	3	489	1,5	3,5	0,50	1,5	2,5	1,10	3,10	0,100	1,10	3,10	1,15	3,15	0,150	1,15	2,15	1,20	3,20	0,200	1,20	3,20	1,25	3,25	0,250	1,25	2,25	1,30	3,30	0,300	1,30	3,30	1,35	3,35	0,350	1,35	2,35	1,40	3,40	0,400	1,40	3,40	1,45	3,45	0,450	1,45	2,45	1,50	3,50	0,500	1,50	3,50
57	-1	1057	57	3	3	497	1,5	0,50	2,5	0,50	3,5	1,10	0,100	2,10	3,10	0,100	1,15	0,150	2,15	0,150	3,15	1,20	0,200	2,20	3,20	0,200	1,25	0,250	2,25	0,250	3,25	1,30	0,300	2,30	3,30	0,300	1,35	0,350	2,35	0,350	3,35	1,40	0,400	2,40	3,40	0,400	1,45	0,450	2,45	0,450	3,45	1,50	0,500	2,50	3,50	0,500
58	-1	1058	58	3	3	505	1,5	2,5	1,5	0,50	3,5	1,10	2,10	1,10	2,10	0,100	1,15	2,15	1,15	0,150	3,15	1,20	2,20	1,20	2,20	0,200	1,25	2,25	1,25	0,250	3,25	1,30	2,30	1,30	2,30	0,300	1,35	2,35	1,35	0,350	3,35	1,40	2,40	1,40	2,40	0,400	1,45	2,45	1,45	0,450	3,45	1,50	2,50	1,50	2,50	0,500
59	-1	1059	59	3	3	513	1,5	0,50	2,5	0,50	3,5	1,10	0,100	2,10	3,10	0,100	1,15	0,150	2,15	0,150	3,15	1,20	0,200	2,20	3,20	0,200	1,25	0,250	2,25	0,250	3,25	1,30	0,300	2,30	3,30	0,300	1,35	0,350	2,35	0,350	3,35	1,40	0,400	2,40	3,40	0,400	1,45	0,450	2,45	0,450	3,45	1,50	0,500	2,50	3,50	0,500
60	-1	1060	60	3	3	521	1,5	3,5	2,5	1,5	3,5	0,100	1,10	3,10	0,100	3,10	1,15	3,15	2,15	1,15	3,15	0,200	1,20	3,20	0,200	3,20	1,25	3,25	2,25	1,25	3,25	0,300	1,30	3,30	0,300	3,30	1,35	3,35	2,35	1,35	3,35	0,400	1,40	3,40	0,400	3,40	1,45	3,45	2,45	1,45	3,45	0,500	1,50	3,50	0,500	3,50
61	-1	1061	61	3	3	529	1,5	3,5	0,50	1,5	2,5	1,10	3,10	0,100	1,10	3,10	1,15	3,15	0,150	1,15	2,15	1,20	3,20	0,200	1,20	3,20	1,25	3,25	0,250	1,25	2,25	1,30	3,30	0,300	1,30	3,30	1,35	3,35	0,350	1,35	2,35	1,40	3,40	0,400	1,40	3,40	1,45	3,45	0,450	1,45	2,45	1,50	3,50	0,500	1,50	3,50
62	-1	1062	62	3	3	537	1,5	3,5	0,50	1,5	2,5	1,10	3,10	0,100	1,10	3,10	1,15	3,15	0,150	1,15	2,15	1,20	3,20	0,200	1,20	3,20	1,25	3,25	0,250	1,25	2,25	1,30	3,30	0,300	1,30	3,30	1,35	3,35	0,350	1,35	2,35	1,40	3,40	0,400	1,40	3,40	1,45	3,45	0,450	1,45	2,45	1,50	3,50	0,500	1,50	3,50
63	-1	1063	63	3	3	545	1,5	2,5	1,5	0,50	1,5	0,100	3,10	0,100	1,10	0,100	1,15	2,15	1,15	0,150	1,15	0,200	3,20	0,200	1,20	0,200	1,25	2,25	1,25	0,250	1,25	0,300	3,30	0,300	1,30	0,300	1,35	2,35	1,35	0,350	1,35	0,400	3,40	0,400	1,40	0,400	1,45	2,45	1,45	0,450	1,45	0,500	3,50	0,500	1,50	0,500
64	-1	1064	64	3	1	553	1,5	2,5	3,5	1,5	2,5	0,100	1,10	2,10	0,100	2,10	1,15	2,15	3,15	1,15	2,15	0,200	1,20	2,20	0,200	2,20	1,25	2,25	3,25	1,25	2,25	0,300	1,30	2,30	0,300	2,30	1,35	2,35	3,35	1,35	2,35	0,400	1,40	2,40	0,400	2,40	1,45	2,45	3,45	1,45	2,45	0,500	1,50	2,50	0,500	2,50
