207	730	0	0	2	300	30000	1
208	731	0	0	2	300	30000	1
209	732	0	0	2	300	30000	1
210	733	0	0	2	300	30000	1
211	725	0	0	5	750	30000	1
212	726	0	0	5	750	30000	1
213	727	0	0	5	750	30000	1
214	728	0	0	5	750	30000	1
215	729	0	0	5	750	30000	1
216	730	0	0	5	750	30000	1
217	731	0	0	5	750	30000	1
218	732	0	0	5	750	30000	1
219	733	0	0	5	750	30000	1
220	725	0	0	10	1500	30000	1
221	726	0	0	10	1500	30000	1
222	727	0	0	10	1500	30000	1
223	728	0	0	10	1500	30000	1
224	729	0	0	10	1500	30000	1
225	730	0	0	10	1500	30000	1
226	731	0	0	10	1500	30000	1
227	732	0	0	10	1500	30000	1
228	733	0	0	10	1500	30000	1
229	725	0	1	1	150	30000	1
230	726	0	1	1	150	30000	1
231	727	0	1	1	150	30000	1
232	728	0	1	1	150	30000	1
233	729	0	1	1	150	30000	1
234	730	0	1	1	150	30000	1
235	731	0	1	1	150	30000	1
236	732	0	1	1	150	30000	1
237	733	0	1	1	150	30000	1
238	725	0	1	2	300	30000	1
239	726	0	1	2	300	30000	1
240	727	0	1	2	300	30000	1
241	728	0	1	2	300	30000	1
242	729	0	1	2	300	30000	1
243	730	0	1	2	300	30000	1
244	731	0	1	2	300	30000	1
245	732	0	1	2	300	30000	1
246	733	0	1	2	300	30000	1
247	725	0	1	5	750	30000	1
248	726	0	1	5	750	30000	1
249	727	0	1	5	750	30000	1
250	728	0	1	5	750	30000	1
251	729	0	1	5	750	30000	1
252	730	0	1	5	750	30000	1
253	731	0	1	5	750	30000	1
254	732	0	1	5	750	30000	1
255	733	0	1	5	750	30000	1
256	725	0	1	10	1500	30000	1
257	726	0	1	10	1500	30000	1
258	727	0	1	10	1500	30000	1
259	728	0	1	10	1500	30000	1
260	729	0	1	10	1500	30000	1
261	730	0	1	10	1500	30000	1
262	731	0	1	10	1500	30000	1
263	732	0	1	10	1500	30000	1
264	733	0	1	10	1500	30000	1
265	734	0	0	1	685	8500	1
266	735	0	0	1	685	8500	1
267	736	0	0	1	685	8500	1
268	737	0	0	1	685	8500	1
269	738	0	0	1	685	8500	1
270	739	0	0	1	685	8500	1
271	740	0	0	1	685	8500	1
272	741	0	0	1	685	8500	1
273	742	0	0	1	685	8500	1
274	734	0	0	2	1370	8500	1
275	735	0	0	2	1370	8500	1
276	736	0	0	2	1370	8500	1
277	737	0	0	2	1370	8500	1
278	738	0	0	2	1370	8500	1
279	739	0	0	2	1370	8500	1
280	740	0	0	2	1370	8500	1
281	741	0	0	2	1370	8500	1
282	742	0	0	2	1370	8500	1
283	734	0	0	5	3425	8500	1
284	735	0	0	5	3425	8500	1
285	736	0	0	5	3425	8500	1
286	737	0	0	5	3425	8500	1
287	738	0	0	5	3425	8500	1
288	739	0	0	5	3425	8500	1
289	740	0	0	5	3425	8500	1
290	741	0	0	5	3425	8500	1
291	742	0	0	5	3425	8500	1
292	734	0	1	1	685	8500	1
293	735	0	1	1	685	8500	1
294	736	0	1	1	685	8500	1
295	737	0	1	1	685	8500	1
296	738	0	1	1	685	8500	1
297	739	0	1	1	685	8500	1
298	740	0	1	1	685	8500	1
299	741	0	1	1	685	8500	1
300	742	0	1	1	685	8500	1
301	734	0	1	2	1370	8500	1
302	735	0	1	2	1370	8500	1
303	736	0	1	2	1370	8500	1
304	737	0	1	2	1370	8500	1
305	738	0	1	2	1370	8500	1
306	739	0	1	2	1370	8500	1
307	740	0	1	2	1370	8500	1
308	741	0	1	2	1370	8500	1
309	742	0	1	2	1370	8500	1
310	734	0	1	5	3425	8500	1
311	735	0	1	5	3425	8500	1
312	736	0	1	5	3425	8500	1
313	737	0	1	5	3425	8500	1
314	738	0	1	5	3425	8500	1
315	739	0	1	5	3425	8500	1
316	740	0	1	5	3425	8500	1
317	741	0	1	5	3425	8500	1
318	742	0	1	5	3425	8500	1
319	743	0	0	1	2425	10000	1
320	744	0	0	1	2425	10000	1
321	745	0	0	1	2425	10000	1
322	746	0	0	1	2425	10000	1
323	747	0	0	1	2425	10000	1
324	748	0	0	1	2425	10000	1
325	749	0	0	1	2425	10000	1
326	750	0	0	1	2425	10000	1
327	751	0	0	1	2425	10000	1
328	743	0	0	2	4850	10000	1
329	744	0	0	2	4850	10000	1
330	745	0	0	2	4850	10000	1
331	746	0	0	2	4850	10000	1
332	747	0	0	2	4850	10000	1
333	748	0	0	2	4850	10000	1
334	749	0	0	2	4850	10000	1
335	750	0	0	2	4850	10000	1
336	751	0	0	2	4850	10000	1
337	743	0	1	1	2425	10000	1
338	744	0	1	1	2425	10000	1
339	745	0	1	1	2425	10000	1
340	746	0	1	1	2425	10000	1
341	747	0	1	1	2425	10000	1
342	748	0	1	1	2425	10000	1
343	749	0	1	1	2425	10000	1
344	750	0	1	1	2425	10000	1
345	751	0	1	1	2425	10000	1
346	743	0	1	2	4850	10000	1
347	744	0	1	2	4850	10000	1
348	745	0	1	2	4850	10000	1
349	746	0	1	2	4850	10000	1
350	747	0	1	2	4850	10000	1
351	748	0	1	2	4850	10000	1
352	749	0	1	2	4850	10000	1
353	750	0	1	2	4850	10000	1
354	751	0	1	2	4850	10000	1
355	11	0	0	10	30	4000	0
356	11	0	0	20	60	4000	0
357	11	0	0	30	90	4000	0
358	11	0	0	50	150	4000	0
359	11	0	0	80	240	4000	0
360	11	0	0	100	300	4000	0
361	11	0	0	120	360	4000	0
362	11	0	1	10	30	4000	0
363	11	0	1	20	60	4000	0
364	11	0	1	30	90	4000	0
365	11	0	1	50	150	4000	0
366	11	0	1	80	240	4000	0
367	11	0	1	100	300	4000	0
368	11	0	1	120	360	4000	0
