156	3	46	8648	139238
157	3	47	9028	148266
158	3	48	9417	157683
159	3	49	9813	167496
160	3	50	10218	177714
161	3	51	10631	188345
162	3	52	11052	199397
163	3	53	11481	210878
164	3	54	11918	222796
165	3	55	12364	235160
166	3	56	12817	247977
167	3	57	13279	261256
168	3	58	13749	275005
169	3	59	14228	289233
170	3	60	14714	303947
171	3	61	15209	319156
172	3	62	15711	334867
173	3	63	16222	351089
174	3	64	16741	367830
175	3	65	17269	385099
176	3	66	17804	402903
177	3	67	18348	421251
178	3	68	18899	440150
179	3	69	19459	459609
180	3	70	20028	479637
181	3	71	20604	500241
182	3	72	21188	521429
183	3	73	21781	543210
184	3	74	22382	565592
185	3	75	22991	588583
186	3	76	23608	612191
187	3	77	24233	636424
188	3	78	24867	661291
189	3	79	25509	686800
190	3	80	26159	712959
191	3	81	26817	739776
192	3	82	27483	767259
193	3	83	28157	795416
194	3	84	28840	824256
195	3	85	29531	853787
196	3	86	30230	884017
197	3	87	30937	914954
198	3	88	31652	946606
199	3	89	32375	978981
200	3	90	33107	1012088
201	3	91	33847	1045935
202	3	92	34595	1080530
203	3	93	35351	1115881
204	3	94	36115	1151996
205	3	95	36888	1188884
206	3	96	37669	1226553
207	3	97	38457	1265010
208	3	98	39254	1304264
209	3	99	40060	1344324
210	3	100	40873	1385197
211	4	1	48	48
212	4	2	97	145
213	4	3	146	291
214	4	4	196	487
215	4	5	244	731
216	4	6	293	1024
217	4	7	343	1367
218	4	8	392	1759
219	4	9	440	2199
220	4	10	490	2689
221	4	11	539	3228
222	4	12	588	3816
223	4	13	637	4453
224	4	14	686	5139
225	4	15	735	5874
226	4	16	836	6710
227	4	17	944	7654
228	4	18	1059	8713
229	4	19	1180	9893
230	4	20	1307	11200
231	4	21	1441	12641
232	4	22	1582	14223
233	4	23	1729	15952
234	4	24	1883	17835
235	4	25	2043	19878
236	4	26	2210	22088
237	4	27	2383	24471
238	4	28	2563	27034
239	4	29	2749	29783
240	4	30	2942	32725
241	4	31	3141	35866
242	4	32	3348	39214
243	4	33	3560	42774
244	4	34	3779	46553
245	4	35	4005	50558
246	4	36	4237	54795
247	4	37	4476	59271
248	4	38	4721	63992
249	4	39	4972	68964
250	4	40	5231	74195
251	4	41	5496	79691
252	4	42	5768	85459
253	4	43	6045	91504
254	4	44	6330	97834
255	4	45	6620	104454
256	4	46	6918	111372
257	4	47	7222	118594
258	4	48	7533	126127
259	4	49	7850	133977
260	4	50	8174	142151
261	4	51	8504	150655
262	4	52	8841	159496
263	4	53	9184	168680
264	4	54	9534	178214
265	4	55	9891	188105
266	4	56	10253	198358
267	4	57	10623	208981
268	4	58	10999	219980
269	4	59	11382	231362
270	4	60	11771	243133
271	4	61	12167	255300
272	4	62	12568	267868
273	4	63	12977	280845
274	4	64	13392	294237
275	4	65	13815	308052
276	4	66	14243	322295
277	4	67	14678	336973
278	4	68	15119	352092
279	4	69	15567	367659
280	4	70	16022	383681
281	4	71	16483	400164
282	4	72	16950	417114
283	4	73	17424	434538
284	4	74	17905	452443
285	4	75	18392	470835
286	4	76	18886	489721
287	4	77	19386	509107
288	4	78	19893	529000
289	4	79	20407	549407
290	4	80	20927	570334
291	4	81	21453	591787
292	4	82	21986	613773
293	4	83	22525	636298
294	4	84	23072	659370
295	4	85	23624	682994
296	4	86	24184	707178
297	4	87	24749	731927
298	4	88	25321	757248
299	4	89	25900	783148
300	4	90	26485	809633
301	4	91	27077	836710
302	4	92	27676	864386
303	4	93	28280	892666
304	4	94	28892	921558
305	4	95	29510	951068
306	4	96	30135	981203
307	4	97	30765	1011968
308	4	98	31403	1043371
309	4	99	32048	1075419
310	4	100	32698	1108117
311	5	1	127	127
312	5	2	255	382
313	5	3	382	764
314	5	4	510	1274
315	5	5	637	1911
316	5	6	766	2677
317	5	7	893	3570
318	5	8	1021	4591
319	5	9	1148	5739
320	5	10	1276	7015
321	5	11	1405	8420
322	5	12	1532	9952
323	5	13	1660	11612
324	5	14	1787	13399
325	5	15	1915	15314
326	5	16	2178	17492
327	5	17	2460	19952
328	5	18	2758	22710
329	5	19	3073	25783
330	5	20	3405	29188
331	5	21	3755	32943
332	5	22	4121	37064
333	5	23	4503	41567
334	5	24	4903	46470
335	5	25	5321	51791
336	5	26	5756	57547
337	5	27	6207	63754
338	5	28	6675	70429
339	5	29	7161	77590
340	5	30	7663	85253
341	5	31	8182	93435
342	5	32	8718	102153
343	5	33	9272	111425
344	5	34	9842	121267
345	5	35	10431	131698
346	5	36	11035	142733
347	5	37	11656	154389
348	5	38	12295	166684
349	5	39	12951	179635
350	5	40	13623	193258
351	5	41	14313	207571
352	5	42	15020	222591
353	5	43	15743	238334
354	5	44	16485	254819
355	5	45	17242	272061
356	5	46	18017	290078
357	5	47	18810	308888
358	5	48	19618	328506
359	5	49	20445	348951
360	5	50	21287	370238
361	5	51	22147	392385
362	5	52	23025	415410
363	5	53	23918	439328
364	5	54	24830	464158
365	5	55	25758	489916
366	5	56	26703	516619
367	5	57	27666	544285
368	5	58	28645	572930
369	5	59	29641	602571
370	5	60	30655	633226
371	5	61	31685	664911
372	5	62	32732	697643
373	5	63	33796	731439
374	5	64	34877	766316
375	5	65	35976	802292
376	5	66	37092	839384
377	5	67	38225	877609
378	5	68	39373	916982
379	5	69	40541	957523
380	5	70	41725	999248
381	5	71	42925	1042173
382	5	72	44142	1086315
383	5	73	45377	1131692
384	5	74	46628	1178320
385	5	75	47897	1226217
386	5	76	49183	1275400
387	5	77	50486	1325886
388	5	78	51806	1377692
389	5	79	53143	1430835
390	5	80	54497	1485332
391	5	81	55868	1541200
392	5	82	57256	1598456
393	5	83	58661	1657117
394	5	84	60083	1717200
395	5	85	61522	1778722
396	5	86	62978	1841700
397	5	87	64451	1906151
398	5	88	65942	1972093
399	5	89	67448	2039541
400	5	90	68973	2108514
401	5	91	70515	2179029
402	5	92	72072	2251101
403	5	93	73648	2324749
404	5	94	75241	2399990
405	5	95	76850	2476840
406	5	96	78476	2555316
407	5	97	80120	2635436
408	5	98	81780	2717216
409	5	99	83457	2800673
410	5	100	85152	2885825
411	6	1	102	102
412	6	2	204	306
413	6	3	306	612
414	6	4	408	1020
415	6	5	510	1530
416	6	6	613	2143
417	6	7	715	2858
418	6	8	817	3675
419	6	9	919	4594
420	6	10	1021	5615
421	6	11	1124	6739
422	6	12	1226	7965
423	6	13	1328	9293
424	6	14	1430	10723
425	6	15	1532	12255
426	6	16	1743	13998
427	6	17	1968	15966
428	6	18	2207	18173
429	6	19	2459	20632
430	6	20	2724	23356
431	6	21	3004	26360
432	6	22	3297	29657
433	6	23	3603	33260
434	6	24	3923	37183
435	6	25	4257	41440
436	6	26	4605	46045
437	6	27	4966	51011
438	6	28	5340	56351
439	6	29	5729	62080
440	6	30	6131	68211
441	6	31	6546	74757
442	6	32	6975	81732
443	6	33	7418	89150
444	6	34	7874	97024
445	6	35	8345	105369
446	6	36	8828	114197
447	6	37	9325	123522
448	6	38	9836	133358
449	6	39	10361	143719
450	6	40	10899	154618
451	6	41	11451	166069
452	6	42	12016	178085
453	6	43	12595	190680
454	6	44	13188	203868
455	6	45	13794	217662
456	6	46	14414	232076
457	6	47	15048	247124
458	6	48	15695	262819
459	6	49	16356	279175
460	6	50	17030	296205
461	6	51	17718	313923
462	6	52	18420	332343
463	6	53	19135	351478
464	6	54	19864	371342
465	6	55	20607	391949
466	6	56	21363	413312
467	6	57	22133	435445
468	6	58	22916	458361
469	6	59	23713	482074
470	6	60	24524	506598
471	6	61	25348	531946
472	6	62	26186	558132
473	6	63	27037	585169
474	6	64	27902	613071
475	6	65	28781	641852
476	6	66	29674	671526
477	6	67	30580	702106
478	6	68	31499	733605
479	6	69	32433	766038
480	6	70	33380	799418
481	6	71	34340	833758
482	6	72	35314	869072
483	6	73	36302	905374
484	6	74	37303	942677
485	6	75	38318	980995
486	6	76	39347	1020342
487	6	77	40389	1060731
488	6	78	41445	1102176
489	6	79	42515	1144691
490	6	80	43598	1188289
491	6	81	44695	1232984
492	6	82	45805	1278789
493	6	83	46929	1325718
494	6	84	48067	1373785
495	6	85	49218	1423003
496	6	86	50383	1473386
497	6	87	51561	1524947
498	6	88	52754	1577701
499	6	89	53959	1631660
500	6	90	55179	1686839
501	6	91	56412	1743251
502	6	92	57658	1800909
503	6	93	58919	1859828
504	6	94	60193	1920021
505	6	95	61480	1981501
506	6	96	62781	2044282
507	6	97	64096	2108378
508	6	98	65424	2173802
509	6	99	66766	2240568
510	6	100	68122	2308690
511	7	1	81	81
512	7	2	163	244
513	7	3	244	488
514	7	4	326	814
515	7	5	408	1222
516	7	6	490	1712
517	7	7	572	2284
518	7	8	653	2937
519	7	9	735	3672
520	7	10	816	4488
521	7	11	899	5387
522	7	12	980	6367
523	7	13	1062	7429
524	7	14	1144	8573
525	7	15	1225	9798
526	7	16	1394	11192
527	7	17	1574	12766
528	7	18	1765	14531
529	7	19	1967	16498
530	7	20	2179	18677
531	7	21	2403	21080
532	7	22	2637	23717
533	7	23	2882	26599
534	7	24	3138	29737
535	7	25	3405	33142
536	7	26	3684	36826
537	7	27	3972	40798
538	7	28	4272	45070
539	7	29	4583	49653
540	7	30	4904	54557
541	7	31	5236	59793
542	7	32	5580	65373
543	7	33	5934	71307
544	7	34	6299	77606
545	7	35	6676	84282
546	7	36	7062	91344
547	7	37	7460	98804
548	7	38	7868	106672
549	7	39	8288	114960
550	7	40	8719	123679
551	7	41	9160	132839
552	7	42	9612	142451
553	7	43	10076	152527
554	7	44	10550	163077
555	7	45	11035	174112
556	7	46	11531	185643
557	7	47	12038	197681
558	7	48	12556	210237
559	7	49	13084	223321
560	7	50	13624	236945
561	7	51	14174	251119
562	7	52	14736	265855
563	7	53	15308	281163
564	7	54	15891	297054
565	7	55	16485	313539
566	7	56	17090	330629
567	7	57	17706	348335
568	7	58	18332	366667
569	7	59	18970	385637
570	7	60	19619	405256
571	7	61	20278	425534
572	7	62	20948	446482
573	7	63	21629	468111
574	7	64	22321	490432
575	7	65	23024	513456
576	7	66	23739	537195
577	7	67	24464	561659
578	7	68	25199	586858
579	7	69	25946	612804
580	7	70	26704	639508
581	7	71	27472	666980
582	7	72	28251	695231
583	7	73	29041	724272
584	7	74	29842	754114
585	7	75	30654	784768
586	7	76	31477	816245
587	7	77	32311	848556
588	7	78	33156	881712
589	7	79	34012	915724
590	7	80	34878	950602
591	7	81	35756	986358
592	7	82	36644	1023002
593	7	83	37543	1060545
594	7	84	38453	1098998
595	7	85	39374	1138372
596	7	86	40306	1178678
597	7	87	41248	1219926
598	7	88	42203	1262129
599	7	89	43167	1305296
600	7	90	44143	1349439
601	7	91	45129	1394568
602	7	92	46126	1440694
603	7	93	47135	1487829
604	7	94	48154	1535983
605	7	95	49184	1585167
606	7	96	50224	1635391
607	7	97	51276	1686667
608	7	98	52339	1739006
609	7	99	53412	1792418
610	7	100	54497	1846915
611	8	1	191	191
612	8	2	382	573
613	8	3	573	1146
614	8	4	766	1912
615	8	5	957	2869
616	8	6	1148	4017
617	8	7	1340	5357
618	8	8	1532	6889
619	8	9	1723	8612
620	8	10	1915	10527
621	8	11	2107	12634
622	8	12	2298	14932
623	8	13	2490	17422
624	8	14	2681	20103
625	8	15	2873	22976
626	8	16	3268	26244
627	8	17	3691	29935
628	8	18	4137	34072
629	8	19	4610	38682
630	8	20	5108	43790
631	8	21	5632	49422
632	8	22	6181	55603
633	8	23	6756	62359
634	8	24	7356	69715
635	8	25	7982	77697
636	8	26	8633	86330
637	8	27	9311	95641
638	8	28	10013	105654
639	8	29	10741	116395
640	8	30	11495	127890
641	8	31	12273	140163
642	8	32	13078	153241
643	8	33	13908	167149
644	8	34	14765	181914
645	8	35	15646	197560
646	8	36	16553	214113
647	8	37	17485	231598
648	8	38	18443	250041
649	8	39	19427	269468
650	8	40	20436	289904
651	8	41	21471	311375
652	8	42	22531	333906
653	8	43	23616	357522
654	8	44	24727	382249
655	8	45	25865	408114
656	8	46	27027	435141
657	8	47	28215	463356
658	8	48	29428	492784
659	8	49	30667	523451
660	8	50	31931	555382
661	8	51	33222	588604
662	8	52	34537	623141
663	8	53	35878	659019
664	8	54	37245	696264
665	8	55	38637	734901
666	8	56	40055	774956
667	8	57	41498	816454
668	8	58	42967	859421
669	8	59	44462	903883
670	8	60	45982	949865
671	8	61	47527	997392
672	8	62	49098	1046490
673	8	63	50695	1097185
674	8	64	52317	1149502
675	8	65	53965	1203467
676	8	66	55638	1259105
677	8	67	57337	1316442
678	8	68	59061	1375503
679	8	69	60811	1436314
680	8	70	62587	1498901
681	8	71	64387	1563288
682	8	72	66215	1629503
683	8	73	68066	1697569
684	8	74	69943	1767512
685	8	75	71847	1839359
686	8	76	73776	1913135
687	8	77	75730	1988865
688	8	78	77710	2066575
689	8	79	79715	2146290
690	8	80	81746	2228036
691	8	81	83802	2311838
692	8	82	85885	2397723
693	8	83	87992	2485715
694	8	84	90125	2575840
695	8	85	92283	2668123
696	8	86	94468	2762591
697	8	87	96677	2859268
698	8	88	98913	2958181
699	8	89	101173	3059354
700	8	90	103460	3162814
701	8	91	105772	3268586
702	8	92	108110	3376696
703	8	93	110472	3487168
704	8	94	112861	3600029
705	8	95	115275	3715304
706	8	96	117715	3833019
707	8	97	120180	3953199
708	8	98	122671	4075870
709	8	99	125187	4201057
710	8	100	127728	4328785
711	9	1	153	153
712	9	2	306	459
713	9	3	459	918
714	9	4	613	1531
715	9	5	766	2297
716	9	6	919	3216
717	9	7	1072	4288
718	9	8	1226	5514
719	9	9	1379	6893
720	9	10	1532	8425
721	9	11	1686	10111
722	9	12	1839	11950
723	9	13	1992	13942
724	9	14	2145	16087
725	9	15	2299	18386
726	9	16	2615	21001
727	9	17	2953	23954
728	9	18	3310	27264
729	9	19	3688	30952
730	9	20	4087	35039
731	9	21	4506	39545
732	9	22	4945	44490
733	9	23	5405	49895
734	9	24	5885	55780
735	9	25	6386	62166
736	9	26	6907	69073
737	9	27	7449	76522
738	9	28	8011	84533
739	9	29	8593	93126
740	9	30	9196	102322
741	9	31	9819	112141
742	9	32	10463	122604
743	9	33	11127	133731
744	9	34	11812	145543
745	9	35	12517	158060
746	9	36	13243	171303
747	9	37	13988	185291
748	9	38	14755	200046
749	9	39	15542	215588
750	9	40	16349	231937
751	9	41	17177	249114
752	9	42	18025	267139
753	9	43	18893	286032
754	9	44	19782	305814
755	9	45	20692	326506
756	9	46	21622	348128
757	9	47	22572	370700
758	9	48	23543	394243
759	9	49	24534	418777
760	9	50	25545	444322
761	9	51	26578	470900
762	9	52	27630	498530
763	9	53	28703	527233
764	9	54	29796	557029
765	9	55	30910	587939
766	9	56	32044	619983
767	9	57	33199	653182
768	9	58	34374	687556
769	9	59	35570	723126
770	9	60	36786	759912
771	9	61	38022	797934
772	9	62	39279	837213
773	9	63	40556	877769
774	9	64	41854	919623
775	9	65	43172	962795
776	9	66	44511	1007306
777	9	67	45870	1053176
778	9	68	47249	1100425
779	9	69	48649	1149074
780	9	70	50070	1199144
781	9	71	51510	1250654
782	9	72	52972	1303626
783	9	73	54453	1358079
784	9	74	55955	1414034
785	9	75	57478	1471512
786	9	76	59021	1530533
787	9	77	60584	1591117
788	9	78	62168	1653285
789	9	79	63772	1717057
790	9	80	65397	1782454
791	9	81	67042	1849496
792	9	82	68708	1918204
793	9	83	70394	1988598
794	9	84	72100	2060698
795	9	85	73827	2134525
796	9	86	75575	2210100
797	9	87	77342	2287442
798	9	88	79131	2366573
799	9	89	80939	2447512
800	9	90	82768	2530280
801	9	91	84618	2614898
802	9	92	86488	2701386
803	9	93	88378	2789764
804	9	94	90289	2880053
805	9	95	92220	2972273
806	9	96	94172	3066445
807	9	97	96144	3162589
808	9	98	98137	3260726
809	9	99	100150	3360876
810	9	100	102183	3463059
811	10	1	122	122
812	10	2	244	366
813	10	3	367	733
814	10	4	490	1223
815	10	5	612	1835
816	10	6	735	2570
817	10	7	857	3427
818	10	8	980	4407
819	10	9	1103	5510
820	10	10	1225	6735
821	10	11	1348	8083
822	10	12	1471	9554
823	10	13	1593	11147
824	10	14	1716	12863
825	10	15	1839	14702
826	10	16	2092	16794
827	10	17	2362	19156
828	10	18	2648	21804
829	10	19	2950	24754
830	10	20	3269	28023
831	10	21	3604	31627
832	10	22	3956	35583
833	10	23	4324	39907
834	10	24	4708	44615
835	10	25	5108	49723
836	10	26	5525	55248
837	10	27	5959	61207
838	10	28	6408	67615
839	10	29	6874	74489
840	10	30	7356	81845
841	10	31	7855	89700
842	10	32	8370	98070
843	10	33	8901	106971
844	10	34	9449	116420
845	10	35	10013	126433
846	10	36	10594	137027
847	10	37	11190	148217
848	10	38	11804	160021
849	10	39	12433	172454
850	10	40	13079	185533
851	10	41	13741	199274
852	10	42	14420	213694
853	10	43	15114	228808
854	10	44	15825	244633
855	10	45	16553	261186
856	10	46	17297	278483
857	10	47	18057	296540
858	10	48	18834	315374
859	10	49	19627	335001
860	10	50	20436	355437
861	10	51	21262	376699
862	10	52	22104	398803
863	10	53	22962	421765
864	10	54	23836	445601
865	10	55	24728	470329
866	10	56	25635	495964
867	10	57	26559	522523
868	10	58	27499	550022
869	10	59	28456	578478
870	10	60	29428	607906
871	10	61	30417	638323
872	10	62	31423	669746
873	10	63	32444	702190
874	10	64	33483	735673
875	10	65	34537	770210
876	10	66	35608	805818
877	10	67	36696	842514
878	10	68	37799	880313
879	10	69	38919	919232
880	10	70	40056	959288
881	10	71	41208	1000496
882	10	72	42377	1042873
883	10	73	43562	1086435
884	10	74	44764	1131199
885	10	75	45982	1177181
886	10	76	47216	1224397
887	10	77	48467	1272864
888	10	78	49734	1322598
889	10	79	51017	1373615
890	10	80	52317	1425932
891	10	81	53633	1479565
892	10	82	54966	1534531
893	10	83	56315	1590846
894	10	84	57680	1648526
895	10	85	59061	1707587
896	10	86	60460	1768047
897	10	87	61873	1829920
898	10	88	63304	1893224
899	10	89	64751	1957975
900	10	90	66214	2024189
901	10	91	67694	2091883
902	10	92	69190	2161073
903	10	93	70702	2231775
904	10	94	72231	2304006
905	10	95	73776	2377782
906	10	96	75337	2453119
907	10	97	76915	2530034
908	10	98	78509	2608543
909	10	99	80120	2688663
910	10	100	81746	2770409
911	11	1	228	228
912	11	2	458	686
913	11	3	688	1374
914	11	4	918	2292
915	11	5	1148	3440
916	11	6	1378	4818
917	11	7	1608	6426
918	11	8	1838	8264
919	11	9	2068	10332
920	11	10	2298	12630
921	11	11	2528	15158
922	11	12	2758	17916
923	11	13	2988	20904
924	11	14	3218	24122
925	11	15	3447	27569
926	11	16	3923	31492
927	11	17	4428	35920
928	11	18	4965	40885
929	11	19	5532	46417
930	11	20	6130	52547
931	11	21	6758	59305
932	11	22	7417	66722
933	11	23	8107	74829
934	11	24	8827	83656
935	11	25	9578	93234
936	11	26	10361	103595
937	11	27	11173	114768
938	11	28	12016	126784
939	11	29	12890	139674
940	11	30	13793	153467
941	11	31	14728	168195
942	11	32	15695	183890
943	11	33	16691	200581
944	11	34	17717	218298
945	11	35	18776	237074
946	11	36	19863	256937
947	11	37	20982	277919
948	11	38	22132	300051
949	11	39	23312	323363
950	11	40	24523	347886
951	11	41	25765	373651
952	11	42	27037	400688
953	11	43	28340	429028
954	11	44	29673	458701
955	11	45	31037	489738
956	11	46	32432	522170
957	11	47	33857	556027
958	11	48	35313	591340
959	11	49	36801	628141
960	11	50	38318	666459
961	11	51	39866	706325
962	11	52	41445	747770
963	11	53	43055	790825
964	11	54	44695	835520
965	11	55	46365	881885
966	11	56	48066	929951
967	11	57	49798	979749
968	11	58	51561	1031310
969	11	59	53355	1084665
970	11	60	55178	1139843
971	11	61	57033	1196876
972	11	62	58918	1255794
973	11	63	60835	1316629
974	11	64	62781	1379410
975	11	65	64758	1444168
976	11	66	66766	1510934
977	11	67	68805	1579739
978	11	68	70873	1650612
979	11	69	72973	1723585
980	11	70	75105	1798690
981	11	71	77266	1875956
982	11	72	79457	1955413
983	11	73	81680	2037093
984	11	74	83933	2121026
985	11	75	86217	2207243
986	11	76	88531	2295774
987	11	77	90876	2386650
988	11	78	93252	2479902
989	11	79	95658	2575560
990	11	80	98096	2673656
991	11	81	100563	2774219
992	11	82	103062	2877281
993	11	83	105591	2982872
994	11	84	108151	3091023
995	11	85	110741	3201764
996	11	86	113362	3315126
997	11	87	116013	3431139
998	11	88	118696	3549835
999	11	89	121408	3671243
1000	11	90	124152	3795395
1001	11	91	126927	3922322
1002	11	92	129732	4052054
1003	11	93	132567	4184621
1004	11	94	135433	4320054
1005	11	95	138331	4458385
1006	11	96	141258	4599643
1007	11	97	144216	4743859
1008	11	98	147205	4891064
1009	11	99	150225	5041289
1010	11	100	153275	5194564
1011	12	1	183	183
1012	12	2	367	550
1013	12	3	551	1101
1014	12	4	735	1836
1015	12	5	919	2755
1016	12	6	1103	3858
1017	12	7	1287	5145
1018	12	8	1471	6616
1019	12	9	1655	8271
1020	12	10	1839	10110
1021	12	11	2023	12133
1022	12	12	2207	14340
1023	12	13	2391	16731
1024	12	14	2575	19306
1025	12	15	2758	22064
1026	12	16	3139	25203
1027	12	17	3543	28746
1028	12	18	3972	32718
1029	12	19	4426	37144
1030	12	20	4904	42048
1031	12	21	5407	47455
1032	12	22	5934	53389
1033	12	23	6486	59875
1034	12	24	7062	66937
1035	12	25	7663	74600
1036	12	26	8289	82889
1037	12	27	8939	91828
1038	12	28	9613	101441
1039	12	29	10312	111753
1040	12	30	11035	122788
1041	12	31	11783	134571
1042	12	32	12556	147127
1043	12	33	13353	160480
1044	12	34	14174	174654
1045	12	35	15021	189675
1046	12	36	15891	205566
1047	12	37	16786	222352
1048	12	38	17706	240058
1049	12	39	18650	258708
1050	12	40	19619	278327
1051	12	41	20612	298939
1052	12	42	21630	320569
1053	12	43	22672	343241
1054	12	44	23739	366980
1055	12	45	24830	391810
1056	12	46	25946	417756
1057	12	47	27086	444842
1058	12	48	28251	473093
1059	12	49	29441	502534
1060	12	50	30655	533189
1061	12	51	31893	565082
1062	12	52	33156	598238
1063	12	53	34444	632682
1064	12	54	35756	668438
1065	12	55	37092	705530
1066	12	56	38453	743983
1067	12	57	39839	783822
1068	12	58	41249	825071
1069	12	59	42684	867755
1070	12	60	44143	911898
1071	12	61	45627	957525
1072	12	62	47135	1004660
1073	12	63	48668	1053328
1074	12	64	50225	1103553
1075	12	65	51807	1155360
1076	12	66	53413	1208773
1077	12	67	55044	1263817
1078	12	68	56699	1320516
1079	12	69	58379	1378895
1080	12	70	60084	1438979
1081	12	71	61813	1500792
1082	12	72	63566	1564358
1083	12	73	65344	1629702
1084	12	74	67147	1696849
1085	12	75	68974	1765823
1086	12	76	70825	1836648
1087	12	77	72701	1909349
1088	12	78	74602	1983951
1089	12	79	76527	2060478
1090	12	80	78477	2138955
1091	12	81	80451	2219406
1092	12	82	82450	2301856
1093	12	83	84473	2386329
1094	12	84	86521	2472850
1095	12	85	88593	2561443
1096	12	86	90690	2652133
1097	12	87	92811	2744944
1098	12	88	94957	2839901
1099	12	89	97127	2937028
1100	12	90	99322	3036350
1101	12	91	101542	3137892
1102	12	92	103786	3241678
1103	12	93	106054	3347732
1104	12	94	108347	3456079
1105	12	95	110665	3566744
1106	12	96	113007	3679751
1107	12	97	115373	3795124
1108	12	98	117764	3912888
1109	12	99	120180	4033068
1110	12	100	122620	4155688
1111	13	1	146	146
1112	13	2	293	439
1113	13	3	440	879
1114	13	4	588	1467
1115	13	5	735	2202
1116	13	6	882	3084
1117	13	7	1029	4113
1118	13	8	1176	5289
1119	13	9	1324	6613
1120	13	10	1471	8084
1121	13	11	1618	9702
1122	13	12	1765	11467
1123	13	13	1912	13379
1124	13	14	2060	15439
1125	13	15	2206	17645
1126	13	16	2511	20156
1127	13	17	2834	22990
1128	13	18	3177	26167
1129	13	19	3540	29707
1130	13	20	3923	33630
1131	13	21	4325	37955
1132	13	22	4747	42702
1133	13	23	5188	47890
1134	13	24	5649	53539
1135	13	25	6130	59669
1136	13	26	6631	66300
1137	13	27	7151	73451
1138	13	28	7690	81141
1139	13	29	8249	89390
1140	13	30	8828	98218
1141	13	31	9426	107644
